"","parameter","mean","sd","2.5%","50%","97.5%","overlap0","f","Rhat","n.eff"
"629","C[83]",266.132,174.518,103.737,215.363,762.098,FALSE,1,1.002,3000
"630","C[84]",278.126,205.188,86.552,212.425,906.365,FALSE,1,1,3000
"631","C[85]",269.046,200.471,82.671,201.181,890.892,FALSE,1,1,3000
"632","C[86]",233.604,180.9,71.101,173.681,752.684,FALSE,1,1.006,3000
"633","C[87]",211.895,164.551,67.805,158.318,712.32,FALSE,1,1,3000
"634","C[88]",254.201,196.598,85.639,188.961,877.753,FALSE,1,1.004,1591
"635","C[89]",210.335,167.328,65.619,155.973,729.404,FALSE,1,1.002,1153
"636","C[90]",201.858,179.396,49.46,141.065,734.527,FALSE,1,1,3000
"637","C[91]",109.107,56.333,49.477,96.378,231.748,FALSE,1,1.003,3000
"638","C[92]",104.008,59.569,43.52,90.802,243.714,FALSE,1,1.001,3000
"639","C[93]",170.328,85.008,100.838,150.072,358.881,FALSE,1,1.005,1164
"640","C[94]",196.296,77.835,121.113,176.934,407.892,FALSE,1,1.002,3000
"641","C[95]",137.86,20.435,105.348,135.406,184.406,FALSE,1,1,3000
"642","C[96]",201.876,27.742,155.757,199.109,266.154,FALSE,1,1,3000
"643","C[97]",420.719,43.251,342.34,417.846,511.566,FALSE,1,1,3000
"644","C[98]",519,52.869,422.253,516.14,632.826,FALSE,1,1.001,3000
"645","C[99]",505.972,52.913,411.838,504.575,615.918,FALSE,1,1,3000
"646","C[100]",802.091,77.061,663.259,797.125,964.113,FALSE,1,1,3000
"647","C[101]",704.792,71.025,574.058,700.359,854.212,FALSE,1,1,3000
"648","C[102]",447.527,50.012,357.928,443.724,556.543,FALSE,1,1,3000
"649","C[103]",363.503,48.431,279.094,359.645,468.122,FALSE,1,1,3000
"650","C[104]",505.102,55.135,407.847,501.554,616.072,FALSE,1,1,3000
"651","C[105]",487.831,50.895,396.819,484.532,597.33,FALSE,1,1.002,1220
"652","C[106]",538.462,56.477,436.183,534.089,660.791,FALSE,1,1.001,1654
"653","C[107]",595.162,59.474,485.248,592.44,720.165,FALSE,1,1,3000
"654","C[108]",306.251,37.398,243.669,302.8,388.382,FALSE,1,1,3000
"655","C[109]",514.922,55.923,413.436,511.838,629.289,FALSE,1,1.001,2429
"656","C[110]",472.08,54.935,375.937,469.246,591.012,FALSE,1,1.001,1366
"657","C[111]",528.71,64.872,418.245,523.671,669.954,FALSE,1,1,2829
"658","C[112]",430.632,56.224,335.729,426.194,556.763,FALSE,1,1,3000
"659","C[113]",354.892,43.506,282.525,350.011,449.29,FALSE,1,1,3000
"660","C[114]",363.5,39.863,293.435,361.837,447.479,FALSE,1,1,3000
"661","C[115]",313.989,31.48,255.653,312.659,378.976,FALSE,1,1,3000
"662","C[116]",308.62,32.031,251.988,306.321,376.838,FALSE,1,1.001,2235
"663","C[117]",444.619,71.562,332.754,435.664,615.05,FALSE,1,1.001,3000
"664","C[118]",328.628,43.799,254.543,324.755,424.13,FALSE,1,1.001,2053
"665","C[119]",315.284,44.653,243.784,309.89,417.402,FALSE,1,1.001,2540
"666","C[120]",354.537,74.093,240.037,344.24,522.999,FALSE,1,1,3000
"667","C[121]",298.725,41.963,226.999,295.877,390.697,FALSE,1,1,3000
"668","C[122]",307.067,41.317,234.833,304.286,396.002,FALSE,1,1,2379
"669","C[123]",303.672,45.829,223.771,299.677,399.665,FALSE,1,1,3000
"670","C[124]",151.85,15.269,124.389,150.976,183.078,FALSE,1,1,3000
"671","C[125]",219.584,21.115,180.857,219.009,264.784,FALSE,1,1,3000
"672","C[126]",246.116,24.381,200.201,245.875,295.857,FALSE,1,1.001,3000
"673","C[127]",136.292,14.264,110.777,135.742,166.727,FALSE,1,1,3000
"674","C[128]",144.945,14.02,118.257,144.502,174.363,FALSE,1,1.001,1243
"675","C[129]",164.457,23.637,129.035,161.572,218.862,FALSE,1,1,3000
"676","C[130]",172.663,17.193,142.111,172.171,208.534,FALSE,1,1,3000
"677","C[131]",194.108,25.834,152.03,191.445,253.455,FALSE,1,1,3000
"678","C[132]",189.622,18.889,155.966,188.78,228.287,FALSE,1,1.002,2234
"679","C[133]",108.115,11.929,87.941,106.982,134.363,FALSE,1,1.001,2222
"680","C[134]",144.258,27.305,99.633,141.504,205.273,FALSE,1,1,3000
"681","C[135]",141.263,98.795,80.835,106.219,392.681,FALSE,1,1,3000
"682","FC[136]",0,0,0,0,0,FALSE,1,NA,1
"683","KnC[1]",0,0,0,0,0,FALSE,1,1.001,1
"684","KnC[2]",0,0,0,0,0,FALSE,1,1.001,1
"685","KnC[3]",0,0,0,0,0,FALSE,1,1.002,1
"686","KnC[4]",0,0,0,0,0,FALSE,1,1,1
"687","KnC[5]",0,0,0,0,0,FALSE,1,1,1
"688","KnC[6]",0,0,0,0,0,FALSE,1,1,1
"689","KnC[7]",0,0,0,0,0,FALSE,1,1.001,1
"690","KnC[8]",0,0,0,0,0,FALSE,1,1,1
"691","KnC[9]",0,0,0,0,0,FALSE,1,1.001,1
"692","KnC[10]",0,0,0,0,0,FALSE,1,1.001,1
"693","KnC[11]",0,0,0,0,0,FALSE,1,1,1
"694","KnC[12]",0,0,0,0,0,FALSE,1,1,1
"695","KnC[13]",0,0,0,0,0,FALSE,1,1,1
"696","KnC[14]",0,0,0,0,0,FALSE,1,1.001,1
"697","KnC[15]",0,0,0,0,0,FALSE,1,1.001,1
"698","KnC[16]",0,0,0,0,0,FALSE,1,1,1
"699","KnC[17]",0,0,0,0,0,FALSE,1,1,1
"700","KnC[18]",0,0,0,0,0,FALSE,1,1,1
"701","KnC[19]",0,0,0,0,0,FALSE,1,1,1
"702","KnC[20]",0,0,0,0,0,FALSE,1,1,1
"703","KnC[21]",0,0,0,0,0,FALSE,1,1,1
"704","KnC[22]",0,0,0,0,0,FALSE,1,1,1
"705","KnC[23]",0,0,0,0,0,FALSE,1,1.002,1
"706","KnC[24]",0,0,0,0,0,FALSE,1,1.001,1
"707","KnC[25]",0,0,0,0,0,FALSE,1,1.001,1
"708","KnC[26]",0,0,0,0,0,FALSE,1,1.001,1
"709","KnC[27]",0,0,0,0,0,FALSE,1,1,1
"710","KnC[28]",0,0,0,0,0,FALSE,1,1.002,1
"711","KnC[29]",0,0,0,0,0,FALSE,1,1.001,1
"712","KnC[30]",0,0,0,0,0,FALSE,1,1,1
"713","KnC[31]",0,0,0,0,0,FALSE,1,1,1
"714","KnC[32]",0,0,0,0,0,FALSE,1,1,1
"715","KnC[33]",0,0,0,0,0,FALSE,1,1,1
"716","KnC[34]",0,0,0,0,0,FALSE,1,1.001,1
"717","KnC[35]",0,0,0,0,0,FALSE,1,1,1
"718","KnC[36]",0,0,0,0,0,FALSE,1,1,1
"719","KnC[37]",0,0,0,0,0,FALSE,1,1.001,1
"720","KnC[38]",0,0,0,0,0,FALSE,1,1,1
"721","KnC[39]",0,0,0,0,0,FALSE,1,1.002,1
"722","KnC[40]",0,0,0,0,0,FALSE,1,1.001,1
"723","KnC[41]",0,0,0,0,0,FALSE,1,1,1
"724","KnC[42]",0,0,0,0,0,FALSE,1,1,1
"725","KnC[43]",0,0,0,0,0,FALSE,1,1.002,1
"726","KnC[44]",0,0,0,0,0,FALSE,1,1,1
"727","KnC[45]",0,0,0,0,0,FALSE,1,1,1
"728","KnC[46]",0,0,0,0,0,FALSE,1,1.001,1
"729","KnC[47]",0,0,0,0,0,FALSE,1,1.001,1
"730","KnC[48]",0,0,0,0,0,FALSE,1,1.001,1
"731","KnC[49]",0,0,0,0,0,FALSE,1,1,1
"732","KnC[50]",0,0,0,0,0,FALSE,1,1,1
"733","KnC[51]",0,0,0,0,0,FALSE,1,1,1
"734","KnC[52]",0,0,0,0,0,FALSE,1,1.001,1
"735","KnC[53]",0,0,0,0,0,FALSE,1,1,1
"736","KnC[54]",0,0,0,0,0,FALSE,1,1,1
"737","KnC[55]",0,0,0,0,0,FALSE,1,1,1
"738","KnC[56]",0,0,0,0,0,FALSE,1,1,1
"739","KnC[57]",0,0,0,0,0,FALSE,1,1.001,1
"740","KnC[58]",0,0,0,0,0,FALSE,1,1.001,1
"741","KnC[59]",0,0,0,0,0,FALSE,1,1.001,1
"742","KnC[60]",0,0,0,0,0,FALSE,1,1.001,1
"743","KnC[61]",0,0,0,0,0,FALSE,1,1,1
"744","KnC[62]",0,0,0,0,0,FALSE,1,1.002,1
"745","KnC[63]",0,0,0,0,0,FALSE,1,1,1
"746","KnC[64]",0,0,0,0,0,FALSE,1,1,1
"747","KnC[65]",0,0,0,0,0,FALSE,1,1,1
"748","KnC[66]",0,0,0,0,0,FALSE,1,1,1
"749","KnC[67]",0,0,0,0,0,FALSE,1,1,1
"750","KnC[68]",0,0,0,0,0,FALSE,1,1,1
"751","KnC[69]",0,0,0,0,0,FALSE,1,1.001,1
"752","KnC[70]",0,0,0,0,0,FALSE,1,1,1
"753","KnC[71]",0,0,0,0,0,FALSE,1,1,1
"754","KnC[72]",0,0,0,0,0,FALSE,1,1.001,1
"755","KnC[73]",0,0,0,0,0,FALSE,1,1.002,1
"756","KnC[74]",0,0,0,0,0,FALSE,1,1,1
"757","KnC[75]",0,0,0,0,0,FALSE,1,1,1
"758","KnC[76]",0,0,0,0,0,FALSE,1,1,1
"759","KnC[77]",0,0,0,0,0,FALSE,1,1,1
"760","KnC[78]",0,0,0,0,0,FALSE,1,1,1
"761","KnC[79]",0,0,0,0,0,FALSE,1,1.002,1
"762","KnC[80]",0,0,0,0,0,FALSE,1,1,1
"763","KnC[81]",0,0,0,0,0,FALSE,1,1,1
"764","KnC[82]",0,0,0,0,0,FALSE,1,1,1
"765","KnC[83]",0,0,0,0,0,FALSE,1,1.001,1
"766","KnC[84]",0,0,0,0,0,FALSE,1,1,1
"767","KnC[85]",0,0,0,0,0,FALSE,1,1.001,1
"768","KnC[86]",0,0,0,0,0,FALSE,1,1.001,1
"769","KnC[87]",0,0,0,0,0,FALSE,1,1.003,1
"770","KnC[88]",0,0,0,0,0,FALSE,1,1.001,1
"771","KnC[89]",0,0,0,0,0,FALSE,1,1.002,1
"772","KnC[90]",0,0,0,0,0,FALSE,1,1.004,1
"773","KnC[91]",0,0,0,0,0,FALSE,1,1.002,1
"774","KnC[92]",0,0,0,0,0,FALSE,1,1,1
"775","KnC[93]",87.78,8.747,71.838,87.244,106.256,FALSE,1,1,3000
"776","KnC[94]",100.84,9.856,83.05,100.516,121.287,FALSE,1,1,3000
"777","KnC[95]",105.637,10.484,86.644,104.776,128.419,FALSE,1,1.001,3000
"778","KnC[96]",148.697,15.112,121.561,147.978,179.966,FALSE,1,1.001,3000
"779","KnC[97]",366.293,36.961,299.963,364.514,445.856,FALSE,1,1,3000
"780","KnC[98]",454.644,45.575,373.787,451.988,552.858,FALSE,1,1,3000
"781","KnC[99]",421.406,42.542,346.063,417.545,508.614,FALSE,1,1.001,3000
"782","KnC[100]",729.281,71.782,599.599,725.93,878.589,FALSE,1,1,3000
"783","KnC[101]",621.574,61.934,512.63,617.279,754.119,FALSE,1,1.001,3000
"784","KnC[102]",418.393,41.745,344.053,414.72,510.24,FALSE,1,1,3000
"785","KnC[103]",310.106,31.08,253.24,308.589,375.032,FALSE,1,1,3000
"786","KnC[104]",478.637,47.566,394.818,475.969,579.104,FALSE,1,1,3000
"787","KnC[105]",477.774,47.379,392.541,475.865,577.9,FALSE,1,1.003,852
"788","KnC[106]",530.736,53.925,433.234,527.792,645.544,FALSE,1,1.001,2075
"789","KnC[107]",591.866,58.392,483.521,589.542,710.048,FALSE,1,1,3000
"790","KnC[108]",282.609,28.092,232.987,280.903,341.25,FALSE,1,1,3000
"791","KnC[109]",435.594,43.4,354.7,433.611,528.055,FALSE,1,1.002,1776
"792","KnC[110]",387.341,38.429,315.955,385.338,464.926,FALSE,1,1,3000
"793","KnC[111]",371.516,37.648,304.399,369.485,452.053,FALSE,1,1,3000
"794","KnC[112]",381.898,38.691,311.707,379.914,463.475,FALSE,1,1,3000
"795","KnC[113]",327.838,32.436,270.246,326.004,395.247,FALSE,1,1,3000
"796","KnC[114]",352.793,35.97,285.194,351.694,426.673,FALSE,1,1.001,2210
"797","KnC[115]",312.635,31.269,254.653,311.21,377.005,FALSE,1,1,3000
"798","KnC[116]",305.721,31.05,249.299,303.684,372.146,FALSE,1,1.001,2697
"799","KnC[117]",369.519,36.037,305.623,367.892,445.686,FALSE,1,1,3000
"800","KnC[118]",291.731,28.754,238.139,290.617,351.807,FALSE,1,1,3000
"801","KnC[119]",280.647,27.972,228.117,279.323,339.623,FALSE,1,1.002,2191
"802","KnC[120]",268.414,26.827,221.367,266.689,325.721,FALSE,1,1,3000
"803","KnC[121]",261.023,25.816,212.171,260.027,313.777,FALSE,1,1.001,3000
"804","KnC[122]",254.93,26.025,207.96,254.38,308.61,FALSE,1,1,2146
"805","KnC[123]",216.061,21.626,176.836,215.28,261.449,FALSE,1,1.001,3000
"806","KnC[124]",150.575,15.08,123.308,149.805,181.47,FALSE,1,1,3000
"807","KnC[125]",218.581,21.11,179.857,218.009,263.783,FALSE,1,1,3000
"808","KnC[126]",245.106,24.376,199.201,244.869,294.857,FALSE,1,1.001,3000
"809","KnC[127]",132.915,13.238,108.419,132.465,159.216,FALSE,1,1,3000
"810","KnC[128]",143.901,14.02,117.216,143.477,173.362,FALSE,1,1.001,1260
"811","KnC[129]",153.184,15.426,125.534,152.268,184.608,FALSE,1,1,3000
"812","KnC[130]",171.357,17.013,140.996,170.878,206.772,FALSE,1,1,3000
"813","KnC[131]",174.561,17.316,142.862,173.671,210.026,FALSE,1,1,3000
"814","KnC[132]",187.52,18.6,154.375,186.454,226.604,FALSE,1,1.002,1961
"815","KnC[133]",105.796,10.794,86.671,105.103,128.431,FALSE,1,1.001,1916
"816","KnC[134]",107.79,10.743,88.293,107.29,129.943,FALSE,1,1.001,2285
"817","KnC[135]",95.768,9.592,77.584,95.295,115.72,FALSE,1,1,3000
"818","By[1]",8.588,11.669,0.809,5.377,35.237,FALSE,1,1.05,635
"819","By[2]",8.249,16.418,0.728,4.724,37.451,FALSE,1,1.135,3000
"820","By[3]",8.35,10.297,0.696,5.261,34.98,FALSE,1,1.003,3000
"821","By[4]",11.62,12.229,1.477,8.098,44.552,FALSE,1,1.006,3000
"822","By[5]",13.609,11.908,2.327,10.252,46.119,FALSE,1,1.003,3000
"823","By[6]",15.747,13.489,2.939,12.077,51.226,FALSE,1,1.005,3000
"824","By[7]",17.483,13.375,3.678,13.869,51.827,FALSE,1,1.001,3000
"825","By[8]",19.857,14.723,4.499,16.008,55.553,FALSE,1,1.002,1301
"826","By[9]",23.955,15.09,6.166,20.068,62.617,FALSE,1,1.003,1289
"827","By[10]",28.847,16.81,8.411,24.968,72.324,FALSE,1,1.001,3000
"828","By[11]",32.876,17.795,11.004,29.022,78.253,FALSE,1,1.001,2853
"829","By[12]",37.547,19.022,12.937,33.63,86.142,FALSE,1,1.001,1796
"830","By[13]",54.107,22.923,21.53,50.082,111.486,FALSE,1,1.001,3000
"831","By[14]",71.699,27.524,32.932,66.707,137.051,FALSE,1,1,3000
"832","By[15]",88.041,30.481,42.855,83.993,160.371,FALSE,1,1,3000
"833","By[16]",98.847,31.622,51.091,94.565,177.714,FALSE,1,1.002,2953
"834","By[17]",109.832,35.358,55.982,105.573,193.773,FALSE,1,1,3000
"835","By[18]",86.251,29.757,42.654,81.409,157.232,FALSE,1,1,3000
"836","By[19]",140.927,39.357,78.795,135.862,230.497,FALSE,1,1,3000
"837","By[20]",194.063,48.761,115.337,187.723,301.824,FALSE,1,1,3000
"838","By[21]",194.823,47.729,118.839,190.354,300.032,FALSE,1,1,3000
"839","By[22]",196.509,48.772,116.927,191.957,306.266,FALSE,1,1,3000
"840","By[23]",199.098,49.217,120.827,194.137,312.442,FALSE,1,1,3000
"841","By[24]",218.093,51.469,135.376,212.267,339.467,FALSE,1,1.003,535
"842","By[25]",229.77,53.644,144.267,223.362,352.11,FALSE,1,1,3000
"843","By[26]",236.152,53.421,148.485,230.146,359.588,FALSE,1,1,3000
"844","By[27]",220.7,54.03,133.567,215.359,346.105,FALSE,1,1,3000
"845","By[28]",221.522,56.311,131.632,214.901,357.141,FALSE,1,1.002,989
"846","By[29]",158.571,45.519,87.845,153.099,263.68,FALSE,1,1.001,3000
"847","By[30]",156.761,43.969,88.294,150.289,258.587,FALSE,1,1.001,3000
"848","By[31]",126.576,37.64,67.401,121.94,215.91,FALSE,1,1,3000
"849","By[32]",131.457,40.067,70.459,125.146,224.767,FALSE,1,1.001,2998
"850","By[33]",156.09,44.084,87.052,150.594,254.791,FALSE,1,1,3000
"851","By[34]",149.649,40.786,84.252,144.411,242.182,FALSE,1,1,3000
"852","By[35]",132.181,39.21,71.188,126.968,223.789,FALSE,1,1,3000
"853","By[36]",158.965,46.608,87.155,153.216,270.623,FALSE,1,1.002,1570
"854","By[37]",168.292,48.222,93.298,161.525,277.739,FALSE,1,1,3000
"855","By[38]",140.929,43.805,74.807,133.945,245.843,FALSE,1,1.001,1232
"856","By[39]",129.333,41.791,64.496,123.268,227.648,FALSE,1,1,3000
"857","By[40]",135.045,43.961,70.303,128.172,238.474,FALSE,1,1.002,3000
"858","By[41]",137.052,43.444,71.759,130.365,239.197,FALSE,1,1.001,2093
"859","By[42]",267.453,54.386,174.545,262.631,385.076,FALSE,1,1,3000
"860","By[43]",224.303,50.288,141.976,218.287,340.434,FALSE,1,1.001,2276
"861","By[44]",204.061,46.117,127.64,201.235,307.862,FALSE,1,1.001,2278
"862","By[45]",209.351,47.412,130.369,203.968,314.302,FALSE,1,1,3000
"863","By[46]",224.565,52.697,139.965,219.029,346.966,FALSE,1,1,3000
"864","By[47]",213.512,50.792,130.154,207.844,325.378,FALSE,1,1.002,2275
"865","By[48]",232.578,55.121,141.655,226.512,357.626,FALSE,1,1,3000
"866","By[49]",246.622,57.948,153.447,239.401,377.722,FALSE,1,1,3000
"867","By[50]",201.201,50.85,121.464,195.447,319.752,FALSE,1,1.001,3000
"868","By[51]",191.358,49.842,112.58,185.021,312.238,FALSE,1,1.001,1501
"869","By[52]",190.013,50.974,110.841,183.988,309.575,FALSE,1,1,3000
"870","By[53]",184.219,47.984,111.427,177.801,290.305,FALSE,1,1,2833
"871","By[54]",163.969,45.167,93.938,159.125,266.388,FALSE,1,1,3000
"872","By[55]",196.381,46.035,122.35,192.078,297.805,FALSE,1,1,3000
"873","By[56]",166.772,43.845,98.671,160.623,268.055,FALSE,1,1,3000
"874","By[57]",215.82,47.965,137.673,211.248,324.559,FALSE,1,1,3000
"875","By[58]",152.366,38.751,89.325,146.338,239.239,FALSE,1,1.001,2682
"876","By[59]",218.754,49.918,138.62,212.708,333.444,FALSE,1,1.001,2406
"877","By[60]",226.479,53.779,137.599,218.935,345.735,FALSE,1,1,3000
"878","By[61]",198.999,46.621,123.861,194.594,301.648,FALSE,1,1,3000
"879","By[62]",226.064,52.164,141.824,219.175,343.798,FALSE,1,1.001,2475
"880","By[63]",194.161,46.477,119.321,189.447,299.969,FALSE,1,1,3000
"881","By[64]",214.769,51.008,132.161,208.822,331.122,FALSE,1,1,3000
"882","By[65]",235.857,56.359,142.732,230.262,361.367,FALSE,1,1,3000
"883","By[66]",195.236,50.754,114.112,188.49,308.864,FALSE,1,1.002,2594
"884","By[67]",216.272,55.857,128.656,210.69,344.402,FALSE,1,1,3000
"885","By[68]",170.717,45.867,96.043,164.866,274.546,FALSE,1,1.001,2715
"886","By[69]",218.769,50.184,135.705,213.01,331.926,FALSE,1,1.001,3000
"887","By[70]",223.235,47.129,143.832,218.598,328.894,FALSE,1,1,3000
"888","By[71]",237.678,51.652,151.157,233.97,350.475,FALSE,1,1.001,2197
"889","By[72]",298.471,59.639,196.368,293.114,426.089,FALSE,1,1.001,3000
"890","By[73]",262.082,52.774,173.846,256.763,383.421,FALSE,1,1.001,1399
"891","By[74]",249.56,51.614,161.834,244.879,361.252,FALSE,1,1,3000
"892","By[75]",286.106,54.769,192.387,279.437,405.886,FALSE,1,1.001,3000
"893","By[76]",228.04,49.169,145.706,223.227,339.934,FALSE,1,1,2959
"894","By[77]",184.533,45.722,109.764,178.685,291.592,FALSE,1,1,3000
"895","By[78]",270.63,53.553,180.497,266.322,389.637,FALSE,1,1,2802
"896","By[79]",284.093,57.279,187.626,278.641,416.119,FALSE,1,1.001,3000
"897","By[80]",168.052,43.323,100.824,161.79,268.019,FALSE,1,1,3000
"898","By[81]",133.027,36.256,74.264,129.121,218.942,FALSE,1,1,3000
"899","By[82]",198.648,48.351,121.447,192.784,310.615,FALSE,1,1,3000
"900","By[83]",179.267,44.631,108.765,172.796,283.526,FALSE,1,1.001,3000
"901","By[84]",141.009,39.296,80.515,135.795,230.915,FALSE,1,1,3000
"902","By[85]",134.768,37.032,76.504,130.805,222.515,FALSE,1,1.002,1624
"903","By[86]",116.465,33.635,63.825,111.416,196.438,FALSE,1,1,3000
"904","By[87]",118.855,34.996,65.534,113.453,204.567,FALSE,1,1,3000
"905","By[88]",140.975,38.437,81.221,134.74,227.318,FALSE,1,1,2529
"906","By[89]",110.807,34.221,58.968,105.616,191.364,FALSE,1,1.001,3000
"907","By[90]",79.738,28.716,38.554,74.842,151.132,FALSE,1,1,3000
"908","By[91]",109.896,33.405,58.815,104.905,188.889,FALSE,1,1,3000
"909","By[92]",95.269,31.539,48.267,90.372,170.269,FALSE,1,1.001,3000
"910","By[93]",66.01,27.551,27.741,60.872,133.449,FALSE,1,1.001,1482
"911","By[94]",76.566,30.39,33.052,71.309,150.931,FALSE,1,1.001,3000
"912","By[95]",51.024,21.664,20.96,46.907,102.476,FALSE,1,1.001,3000
"913","By[96]",80.09,27.406,39.628,75.838,145.724,FALSE,1,1.001,3000
"914","By[97]",85.191,26.636,43.924,81.179,146.941,FALSE,1,1,3000
"915","By[98]",108.189,31.028,59.775,103.921,182.502,FALSE,1,1,3000
"916","By[99]",139.857,34.85,83.891,135.721,220.839,FALSE,1,1.001,3000
"917","By[100]",122.104,33.103,70.307,117.464,201.132,FALSE,1,1.001,1259
"918","By[101]",148.349,36.358,88.37,144.306,230.794,FALSE,1,1,3000
"919","By[102]",141.71,34.866,87.105,137.753,220.876,FALSE,1,1.001,3000
"920","By[103]",164.082,38.746,101.516,160.056,253.133,FALSE,1,1,3000
"921","By[104]",128.64,34.307,75.044,124.196,209.435,FALSE,1,1,3000
"922","By[105]",145.615,35.703,89.821,141.289,226.266,FALSE,1,1,3000
"923","By[106]",184.432,41.5,117.777,179.418,276.47,FALSE,1,1.001,3000
"924","By[107]",191.086,41.451,122.706,186.699,285.11,FALSE,1,1.001,2923
"925","By[108]",114.927,31.711,63.346,111.623,189.984,FALSE,1,1,3000
"926","By[109]",140.495,35.328,84.564,135.852,222.733,FALSE,1,1,3000
"927","By[110]",170.864,39.118,107.205,167.061,261.96,FALSE,1,1.002,980
"928","By[111]",264.81,53.006,176.2,258.739,387.291,FALSE,1,1,3000
"929","By[112]",156.952,42.922,89.946,150.576,256.418,FALSE,1,1,3000
"930","By[113]",119.225,34.147,66.332,115.079,202.6,FALSE,1,1.001,3000
"931","By[114]",131.759,27.618,84.594,129.542,192.148,FALSE,1,1,3000
"932","By[115]",98.99,18.813,67.801,97.039,140.294,FALSE,1,1,3000
"933","By[116]",125.416,24.085,85.901,123.131,178.891,FALSE,1,1.001,2710
"934","By[117]",218.262,63.846,118.112,209.326,368.532,FALSE,1,1.002,3000
"935","By[118]",220.08,36.656,156.89,216.494,298.865,FALSE,1,1.001,1655
"936","By[119]",224.818,41.137,159.049,220.516,317.843,FALSE,1,1.005,606
"937","By[120]",273.507,71.755,159.455,263.401,436.768,FALSE,1,1.001,2912
"938","By[121]",177.418,36.652,116.105,175.082,256.246,FALSE,1,1.001,2629
"939","By[122]",185.67,32.922,131.306,182.659,257.339,FALSE,1,1,3000
"940","By[123]",215.436,39.805,148.594,210.993,301.05,FALSE,1,1,3000
"941","By[124]",57.148,13.014,35.2,55.953,85.786,FALSE,1,1,3000
"942","By[125]",38.681,8.195,25.274,37.934,56.976,FALSE,1,1.001,2367
"943","By[126]",48.025,8.506,33.415,47.212,66.848,FALSE,1,1.001,2424
"944","By[127]",56.361,9.838,39.902,55.379,78.902,FALSE,1,1,3000
"945","By[128]",45.156,7.232,32.701,44.773,61.051,FALSE,1,1,3000
"946","By[129]",72.198,25.185,35.495,68.093,132.87,FALSE,1,1.001,1499
"947","By[130]",58.747,12.534,38.123,57.43,86.718,FALSE,1,1.001,3000
"948","By[131]",88.912,21.758,55.199,85.99,139.548,FALSE,1,1,3000
"949","By[132]",64.547,12.152,44.252,63.32,91.406,FALSE,1,1.001,3000
"950","By[133]",64.867,15.813,39.943,62.866,100.745,FALSE,1,1,3000
"951","By[134]",125.199,25.766,81.29,122.213,182.843,FALSE,1,1,3000
"952","By[135]",109.338,109.11,15.657,79.273,388.627,FALSE,1,1,3000
"953","For.catch[1]",0,0,0,0,0.001,FALSE,1,1.009,1275
"954","For.catch[2]",0,0,0,0,0.001,FALSE,1,1.02,1523
"955","For.catch[3]",0,0,0,0,0.001,FALSE,1,1.007,1731
"956","For.catch[4]",0,0,0,0,0.001,FALSE,1,1.003,3000
"957","For.catch[5]",0,0,0,0,0.001,FALSE,1,1.03,2796
"958","For.catch[6]",0,0,0,0,0.001,FALSE,1,1.005,2774
"959","For.catch[7]",0,0,0,0,0.001,FALSE,1,1.008,2606
"960","For.catch[8]",0,0,0,0,0.001,FALSE,1,1.003,3000
"961","For.catch[9]",0,0,0,0,0.001,FALSE,1,1.014,3000
"962","For.catch[10]",0,0,0,0,0.001,FALSE,1,1.006,3000
"963","For.catch[11]",0,0,0,0,0.001,FALSE,1,1.008,3000
"964","For.catch[12]",0,0,0,0,0.001,FALSE,1,1.008,2065
"965","For.catch[13]",0,0,0,0,0.001,FALSE,1,1.003,3000
"966","For.catch[14]",0,0,0,0,0.001,FALSE,1,1.043,3000
"967","For.catch[15]",0,0,0,0,0.001,FALSE,1,1.106,3000
"968","For.catch[16]",0,0,0,0,0.001,FALSE,1,1.004,2077
"969","For.catch[17]",0,0,0,0,0.001,FALSE,1,1.001,3000
"970","For.catch[18]",0,0,0,0,0.001,FALSE,1,1.001,3000
"971","For.catch[19]",0,0,0,0,0.001,FALSE,1,1.001,1855
"972","For.catch[20]",0,0,0,0,0.001,FALSE,1,1.007,1303
"973","For.catch[21]",0,0,0,0,0.001,FALSE,1,1.006,3000
"974","For.catch[22]",0,0,0,0,0.001,FALSE,1,1.001,3000
"975","For.catch[23]",0,0,0,0,0.001,FALSE,1,1.001,3000
"976","For.catch[24]",0,0,0,0,0.001,FALSE,1,1.099,1163
"977","For.catch[25]",0,0,0,0,0.001,FALSE,1,1.002,3000
"978","For.catch[26]",0,0,0,0,0.001,FALSE,1,1.009,1557
"979","For.catch[27]",0,0,0,0,0.001,FALSE,1,1.005,3000
"980","For.catch[28]",0,0,0,0,0.001,FALSE,1,1.006,3000
"981","For.catch[29]",0,0,0,0,0.001,FALSE,1,1.018,3000
"982","For.catch[30]",0,0,0,0,0.001,FALSE,1,1.013,523
"983","For.catch[31]",0,0,0,0,0.001,FALSE,1,1.006,1749
"984","For.catch[32]",0,0,0,0,0.001,FALSE,1,1.002,3000
"985","For.catch[33]",0,0,0,0,0.001,FALSE,1,1.009,2265
"986","For.catch[34]",0,0,0,0,0.001,FALSE,1,1.009,1540
"987","For.catch[35]",0,0,0,0,0.001,FALSE,1,1.003,3000
"988","For.catch[36]",0,0,0,0,0.001,FALSE,1,1.007,3000
"989","For.catch[37]",0,0,0,0,0.001,FALSE,1,1.003,1832
"990","For.catch[38]",0,0,0,0,0.001,FALSE,1,1.012,2350
"991","For.catch[39]",0,0,0,0,0.001,FALSE,1,1.002,2862
