"","parameter","mean","sd","2.5%","50%","97.5%","overlap0","f","Rhat","n.eff"
"631","C[85]",308.209,208.817,107.902,242.951,973.241,FALSE,1,1.001,3000
"632","C[86]",265.253,188.339,88.921,202.154,834.625,FALSE,1,1,3000
"633","C[87]",242.366,160.991,87.267,195.615,726.704,FALSE,1,1.001,3000
"634","C[88]",283.997,187.74,107.091,227.817,861.457,FALSE,1,1,3000
"635","C[89]",237.927,167.624,80.848,186.175,752.13,FALSE,1,1,3000
"636","C[90]",221.538,183.698,60.722,159.589,782.869,FALSE,1,1.002,2482
"637","C[91]",137.04,62.754,61.741,125.6,269.956,FALSE,1,1.011,1135
"638","C[92]",130.931,72.565,57.673,115.418,297.943,FALSE,1,1.001,3000
"639","C[93]",186.64,76.561,110.341,167.738,389.787,FALSE,1,1.001,3000
"640","C[94]",216.879,94.348,131.308,194.293,439.236,FALSE,1,1.02,1859
"641","C[95]",151.499,26.48,113.064,147.335,217.971,FALSE,1,1,3000
"642","C[96]",223.55,34.228,169.34,219.083,300.988,FALSE,1,1.001,2034
"643","C[97]",444.856,48.99,360.422,440.194,554.154,FALSE,1,1,3000
"644","C[98]",546.12,60.02,443.17,541.539,677.295,FALSE,1,1.002,2194
"645","C[99]",541.949,60.984,434.534,537.612,671.018,FALSE,1,1.001,3000
"646","C[100]",832.837,82.318,684.611,827.512,1003.481,FALSE,1,1,3000
"647","C[101]",741.641,74.691,604.17,738.761,893.962,FALSE,1,1.001,3000
"648","C[102]",483.107,60.052,376.193,478.804,612.456,FALSE,1,1,3000
"649","C[103]",402.59,56.443,303.512,398.851,524.289,FALSE,1,1.001,3000
"650","C[104]",535.144,62.285,426.962,530.679,664.691,FALSE,1,1,3000
"651","C[105]",512.461,61.196,408.422,507.812,643.641,FALSE,1,1.002,966
"652","C[106]",563.372,68.308,447.763,556.198,718.509,FALSE,1,1.001,2849
"653","C[107]",612.532,70.27,492.3,605.373,770.797,FALSE,1,1,3000
"654","C[108]",335.162,48.659,255.97,329.375,444.81,FALSE,1,1.001,3000
"655","C[109]",514.326,55.025,414.558,511.165,629.972,FALSE,1,1,3000
"656","C[110]",471.302,55.209,371.291,468.142,590.284,FALSE,1,1.002,909
"657","C[111]",528.458,65.67,408.586,525.344,664.084,FALSE,1,1,2642
"658","C[112]",428.085,55.878,333.676,422.286,553.493,FALSE,1,1,3000
"659","C[113]",355.476,44.898,279.392,351.258,457.264,FALSE,1,1.001,1392
"660","C[114]",363.987,39.838,291.979,361.765,446.824,FALSE,1,1.001,1317
"661","C[115]",315.433,31.268,257.237,313.447,380.744,FALSE,1,1,3000
"662","C[116]",309.239,31.458,251.426,307.791,376.875,FALSE,1,1,3000
"663","C[117]",443.15,69.862,329.124,434.883,602.079,FALSE,1,1,3000
"664","C[118]",330.977,44.318,255.609,326.254,428.673,FALSE,1,1,2451
"665","C[119]",315.325,44.666,240.368,309.789,416.483,FALSE,1,1,3000
"666","C[120]",356.608,76.318,244.907,343.608,531.905,FALSE,1,1,3000
"667","C[121]",297.476,42.003,228.179,293.569,389.427,FALSE,1,1,3000
"668","C[122]",306.695,42.67,232.747,303.797,396.097,FALSE,1,1,3000
"669","C[123]",303.222,44.66,223.735,299.69,396.125,FALSE,1,1,3000
"670","C[124]",152.096,15.303,124.242,151.37,184.351,FALSE,1,1,3000
"671","C[125]",218.711,21.48,179.956,217.922,261.821,FALSE,1,1,3000
"672","C[126]",247.745,24.521,205.238,246.78,299.951,FALSE,1,1,2354
"673","C[127]",135.979,14.851,109.949,135.266,169.073,FALSE,1,1,3000
"674","C[128]",145.212,14.542,118.493,144.397,175.818,FALSE,1,1,3000
"675","C[129]",163.499,22.636,129.535,160.206,218.141,FALSE,1,1.001,2039
"676","C[130]",172.524,17.043,141.797,171.741,207.464,FALSE,1,1.001,3000
"677","C[131]",194.108,25.942,151.976,190.935,252.187,FALSE,1,1.001,3000
"678","C[132]",188.774,19.36,154.754,187.298,230.156,FALSE,1,1,3000
"679","C[133]",107.709,11.618,87.958,106.807,132.078,FALSE,1,1,3000
"680","C[134]",142.005,26.83,99.495,139.018,203.655,FALSE,1,1,3000
"681","C[135]",142.141,96.789,81.661,106.041,399.899,FALSE,1,1.005,2145
"682","FC[136]",0,0,0,0,0,FALSE,1,NA,1
"683","KnC[1]",0,0,0,0,0,FALSE,1,1.002,1
"684","KnC[2]",0,0,0,0,0,FALSE,1,1,1
"685","KnC[3]",0,0,0,0,0,FALSE,1,1.001,1
"686","KnC[4]",0,0,0,0,0,FALSE,1,1,1
"687","KnC[5]",0,0,0,0,0,FALSE,1,1.001,1
"688","KnC[6]",0,0,0,0,0,FALSE,1,1.001,1
"689","KnC[7]",0,0,0,0,0,FALSE,1,1.001,1
"690","KnC[8]",0,0,0,0,0,FALSE,1,1.001,1
"691","KnC[9]",0,0,0,0,0,FALSE,1,1,1
"692","KnC[10]",0,0,0,0,0,FALSE,1,1.001,1
"693","KnC[11]",0,0,0,0,0,FALSE,1,1.001,1
"694","KnC[12]",0,0,0,0,0,FALSE,1,1,1
"695","KnC[13]",0,0,0,0,0,FALSE,1,1,1
"696","KnC[14]",0,0,0,0,0,FALSE,1,1,1
"697","KnC[15]",0,0,0,0,0,FALSE,1,1,1
"698","KnC[16]",0,0,0,0,0,FALSE,1,1,1
"699","KnC[17]",0,0,0,0,0,FALSE,1,1.002,1
"700","KnC[18]",0,0,0,0,0,FALSE,1,1.002,1
"701","KnC[19]",0,0,0,0,0,FALSE,1,1,1
"702","KnC[20]",0,0,0,0,0,FALSE,1,1,1
"703","KnC[21]",0,0,0,0,0,FALSE,1,1.001,1
"704","KnC[22]",0,0,0,0,0,FALSE,1,1,1
"705","KnC[23]",0,0,0,0,0,FALSE,1,1,1
"706","KnC[24]",0,0,0,0,0,FALSE,1,1.002,1
"707","KnC[25]",0,0,0,0,0,FALSE,1,1,1
"708","KnC[26]",0,0,0,0,0,FALSE,1,1.001,1
"709","KnC[27]",0,0,0,0,0,FALSE,1,1.001,1
"710","KnC[28]",0,0,0,0,0,FALSE,1,1.001,1
"711","KnC[29]",0,0,0,0,0,FALSE,1,1.001,1
"712","KnC[30]",0,0,0,0,0,FALSE,1,1.001,1
"713","KnC[31]",0,0,0,0,0,FALSE,1,1,1
"714","KnC[32]",0,0,0,0,0,FALSE,1,1,1
"715","KnC[33]",0,0,0,0,0,FALSE,1,1.001,1
"716","KnC[34]",0,0,0,0,0,FALSE,1,1,1
"717","KnC[35]",0,0,0,0,0,FALSE,1,1,1
"718","KnC[36]",0,0,0,0,0,FALSE,1,1,1
"719","KnC[37]",0,0,0,0,0,FALSE,1,1,1
"720","KnC[38]",0,0,0,0,0,FALSE,1,1,1
"721","KnC[39]",0,0,0,0,0,FALSE,1,1,1
"722","KnC[40]",0,0,0,0,0,FALSE,1,1.001,1
"723","KnC[41]",0,0,0,0,0,FALSE,1,1,1
"724","KnC[42]",0,0,0,0,0,FALSE,1,1,1
"725","KnC[43]",0,0,0,0,0,FALSE,1,1,1
"726","KnC[44]",0,0,0,0,0,FALSE,1,1,1
"727","KnC[45]",0,0,0,0,0,FALSE,1,1,1
"728","KnC[46]",0,0,0,0,0,FALSE,1,1,1
"729","KnC[47]",0,0,0,0,0,FALSE,1,1.002,1
"730","KnC[48]",0,0,0,0,0,FALSE,1,1,1
"731","KnC[49]",0,0,0,0,0,FALSE,1,1,1
"732","KnC[50]",0,0,0,0,0,FALSE,1,1,1
"733","KnC[51]",0,0,0,0,0,FALSE,1,1,1
"734","KnC[52]",0,0,0,0,0,FALSE,1,1,1
"735","KnC[53]",0,0,0,0,0,FALSE,1,1,1
"736","KnC[54]",0,0,0,0,0,FALSE,1,1.001,1
"737","KnC[55]",0,0,0,0,0,FALSE,1,1.001,1
"738","KnC[56]",0,0,0,0,0,FALSE,1,1,1
"739","KnC[57]",0,0,0,0,0,FALSE,1,1.002,1
"740","KnC[58]",0,0,0,0,0,FALSE,1,1,1
"741","KnC[59]",0,0,0,0,0,FALSE,1,1,1
"742","KnC[60]",0,0,0,0,0,FALSE,1,1,1
"743","KnC[61]",0,0,0,0,0,FALSE,1,1.002,1
"744","KnC[62]",0,0,0,0,0,FALSE,1,1,1
"745","KnC[63]",0,0,0,0,0,FALSE,1,1.001,1
"746","KnC[64]",0,0,0,0,0,FALSE,1,1,1
"747","KnC[65]",0,0,0,0,0,FALSE,1,1.001,1
"748","KnC[66]",0,0,0,0,0,FALSE,1,1,1
"749","KnC[67]",0,0,0,0,0,FALSE,1,1,1
"750","KnC[68]",0,0,0,0,0,FALSE,1,1,1
"751","KnC[69]",0,0,0,0,0,FALSE,1,1.001,1
"752","KnC[70]",0,0,0,0,0,FALSE,1,1,1
"753","KnC[71]",0,0,0,0,0,FALSE,1,1.001,1
"754","KnC[72]",0,0,0,0,0,FALSE,1,1,1
"755","KnC[73]",0,0,0,0,0,FALSE,1,1,1
"756","KnC[74]",0,0,0,0,0,FALSE,1,1,1
"757","KnC[75]",0,0,0,0,0,FALSE,1,1,1
"758","KnC[76]",0,0,0,0,0,FALSE,1,1,1
"759","KnC[77]",0,0,0,0,0,FALSE,1,1.001,1
"760","KnC[78]",0,0,0,0,0,FALSE,1,1,1
"761","KnC[79]",0,0,0,0,0,FALSE,1,1,1
"762","KnC[80]",0,0,0,0,0,FALSE,1,1.001,1
"763","KnC[81]",0,0,0,0,0,FALSE,1,1.001,1
"764","KnC[82]",0,0,0,0,0,FALSE,1,1,1
"765","KnC[83]",0,0,0,0,0,FALSE,1,1,1
"766","KnC[84]",0,0,0,0,0,FALSE,1,1,1
"767","KnC[85]",0,0,0,0,0,FALSE,1,1,1
"768","KnC[86]",0,0,0,0,0,FALSE,1,1.001,1
"769","KnC[87]",0,0,0,0,0,FALSE,1,1,1
"770","KnC[88]",0,0,0,0,0,FALSE,1,1,1
"771","KnC[89]",0,0,0,0,0,FALSE,1,1.001,1
"772","KnC[90]",0,0,0,0,0,FALSE,1,1.001,1
"773","KnC[91]",0,0,0,0,0,FALSE,1,1.001,1
"774","KnC[92]",0,0,0,0,0,FALSE,1,1,1
"775","KnC[93]",87.894,8.667,71.941,87.673,106.489,FALSE,1,1,3000
"776","KnC[94]",100.684,10.015,82.488,100.139,121.813,FALSE,1,1,3000
"777","KnC[95]",105.496,10.684,86.178,104.742,127.837,FALSE,1,1,3000
"778","KnC[96]",148.807,14.727,121.831,148.294,180.217,FALSE,1,1.001,1437
"779","KnC[97]",367.036,37.205,300.022,365.842,445.905,FALSE,1,1,3000
"780","KnC[98]",454.836,46.071,370.955,450.941,552.196,FALSE,1,1.002,2046
"781","KnC[99]",421.326,42.508,342.571,419.48,508.9,FALSE,1,1,3000
"782","KnC[100]",729.43,72.493,598.39,724.859,881.145,FALSE,1,1,3000
"783","KnC[101]",620.099,62.045,509.086,617.467,745.315,FALSE,1,1.001,3000
"784","KnC[102]",419.088,42.289,342.114,417.13,507.728,FALSE,1,1.002,702
"785","KnC[103]",308.859,31.441,252.549,307.042,376.269,FALSE,1,1,3000
"786","KnC[104]",476.887,47.399,392.608,474.028,577.57,FALSE,1,1,3000
"787","KnC[105]",477.384,47.462,392.342,475.851,576.12,FALSE,1,1.001,1964
"788","KnC[106]",531.502,54.031,435.455,529.773,646.28,FALSE,1,1.001,3000
"789","KnC[107]",591.585,59.315,482.725,588.44,721.139,FALSE,1,1.001,2149
"790","KnC[108]",282.959,28.699,231.256,281.603,341.435,FALSE,1,1,3000
"791","KnC[109]",435.391,42.884,356.369,433.875,521.896,FALSE,1,1,3000
"792","KnC[110]",388.052,38.923,320.334,384.875,470.862,FALSE,1,1.001,1878
"793","KnC[111]",371.392,37.166,303.108,370.26,448.686,FALSE,1,1,2943
"794","KnC[112]",379.939,38.126,310.532,377.651,459.673,FALSE,1,1,3000
"795","KnC[113]",328.839,33.457,269.563,327.31,399.433,FALSE,1,1.002,890
"796","KnC[114]",352.894,35.591,286.435,351.368,429.394,FALSE,1,1.002,856
"797","KnC[115]",314.171,31.17,256.138,312.269,379.546,FALSE,1,1,3000
"798","KnC[116]",306.233,30.78,249.788,304.818,370.946,FALSE,1,1,3000
"799","KnC[117]",370.206,36.943,303.196,368.238,450.591,FALSE,1,1.001,1823
"800","KnC[118]",293.875,29.42,238.82,293.156,354.653,FALSE,1,1.001,3000
"801","KnC[119]",280.809,28.585,228.804,279.059,341.421,FALSE,1,1,3000
"802","KnC[120]",269.425,27.429,220.212,267.971,327.784,FALSE,1,1.001,1210
"803","KnC[121]",260.55,25.759,214.692,259.655,313.068,FALSE,1,1.001,1355
"804","KnC[122]",255.185,25.652,208.623,253.642,307.338,FALSE,1,1.001,2906
"805","KnC[123]",215.944,21.669,177.18,214.925,260.585,FALSE,1,1.002,1100
"806","KnC[124]",150.846,15.189,123.234,150.19,183.279,FALSE,1,1,3000
"807","KnC[125]",217.706,21.483,178.956,216.922,260.821,FALSE,1,1,3000
"808","KnC[126]",246.732,24.51,204.238,245.779,298.951,FALSE,1,1,2300
"809","KnC[127]",132.6,13.596,108.283,132.085,162.285,FALSE,1,1,3000
"810","KnC[128]",144.161,14.544,117.492,143.296,174.818,FALSE,1,1,3000
"811","KnC[129]",153.202,15.238,126.338,151.975,185.849,FALSE,1,1,3000
"812","KnC[130]",171.198,16.925,140.785,170.43,206.056,FALSE,1,1.001,2745
"813","KnC[131]",175.116,17.713,142.724,173.959,212.547,FALSE,1,1,3000
"814","KnC[132]",186.879,19.065,153.428,185.709,227.995,FALSE,1,1,3000
"815","KnC[133]",105.457,10.654,86.455,104.915,127.41,FALSE,1,1,3000
"816","KnC[134]",107.194,10.491,88.588,106.626,128.502,FALSE,1,1,3000
"817","KnC[135]",96.019,9.644,78.91,95.518,115.616,FALSE,1,1.001,3000
"818","By[1]",9.027,11.099,0.813,5.567,36.361,FALSE,1,1.002,3000
"819","By[2]",7.987,11.384,0.661,4.809,32.502,FALSE,1,1.012,3000
"820","By[3]",8.608,11.723,0.766,5.171,36.615,FALSE,1,1.024,1692
"821","By[4]",11.873,12.718,1.459,8.065,43.493,FALSE,1,1.001,3000
"822","By[5]",13.643,12.134,2.138,10.192,48.104,FALSE,1,1.001,2749
"823","By[6]",16.055,13.532,2.869,12.185,52.238,FALSE,1,1.007,3000
"824","By[7]",17.796,13.504,3.914,13.811,54.718,FALSE,1,1.002,2112
"825","By[8]",19.927,14.808,4.474,16.144,58.135,FALSE,1,1.002,3000
"826","By[9]",24.134,15.825,6.359,20.048,64.146,FALSE,1,1,3000
"827","By[10]",28.41,16.746,8.095,24.452,70.479,FALSE,1,1.003,3000
"828","By[11]",32.572,17.871,10.381,28.778,78.208,FALSE,1,1,3000
"829","By[12]",37.856,19.978,13.141,33.147,90.174,FALSE,1,1.001,1891
"830","By[13]",54.25,23.593,22.916,49.716,112.036,FALSE,1,1,3000
"831","By[14]",71.16,26.507,32.54,66.414,133.583,FALSE,1,1,3000
"832","By[15]",87.505,29.613,43.518,82.624,158.765,FALSE,1,1,3000
"833","By[16]",98.823,32.321,48.784,93.767,173.553,FALSE,1,1,3000
"834","By[17]",109.038,33.842,56.783,104.446,188.873,FALSE,1,1,3000
"835","By[18]",86.148,29.379,42.698,81.376,155.804,FALSE,1,1,3000
"836","By[19]",140.252,40.365,77.743,134.023,233.137,FALSE,1,1,3000
"837","By[20]",193.042,48.339,116.831,187.356,305.088,FALSE,1,1.001,3000
"838","By[21]",194.254,48.308,117.921,188.265,302.09,FALSE,1,1,3000
"839","By[22]",197.86,49.622,120.588,191.146,312.863,FALSE,1,1,3000
"840","By[23]",198.9,49.713,118.258,192.405,316.635,FALSE,1,1.001,3000
"841","By[24]",218.59,50.995,134.703,212.982,334.756,FALSE,1,1,3000
"842","By[25]",230.482,54.43,143.214,223.614,352.995,FALSE,1,1,2991
"843","By[26]",236.154,54.521,147.708,230.17,360.863,FALSE,1,1,2923
"844","By[27]",219.901,54.604,132.458,213.145,343.466,FALSE,1,1,3000
"845","By[28]",222.177,54.867,133.062,215.486,348.359,FALSE,1,1,3000
"846","By[29]",157.027,44.236,88.301,151.182,260.394,FALSE,1,1,3000
"847","By[30]",156.423,45.348,87.632,150.858,262.812,FALSE,1,1.001,1057
"848","By[31]",126.144,37.208,67.867,121.327,212.246,FALSE,1,1.002,1148
"849","By[32]",133.16,40.716,72.183,127.08,232.187,FALSE,1,1.001,1319
"850","By[33]",154.475,43.074,88.116,148.974,254.358,FALSE,1,1.001,2033
"851","By[34]",148.6,41.922,84.004,143.545,246.125,FALSE,1,1,2782
"852","By[35]",131.119,38.375,70.714,126.318,218.681,FALSE,1,1.001,2089
"853","By[36]",158.682,46.584,86.207,152.408,267.618,FALSE,1,1,3000
"854","By[37]",168.848,49.133,93.555,161.957,281.234,FALSE,1,1.001,2923
"855","By[38]",141.23,43.089,75.019,135.118,242.289,FALSE,1,1.001,3000
"856","By[39]",129.9,42.094,67.526,123.467,231.58,FALSE,1,1.002,1002
"857","By[40]",136.697,45.295,70.277,129.646,241.956,FALSE,1,1,3000
"858","By[41]",137.51,43.87,71.285,131.862,244.314,FALSE,1,1,3000
"859","By[42]",266.957,55.275,174.255,261.722,389.059,FALSE,1,1,3000
"860","By[43]",225.12,50.289,143.184,218.937,337.24,FALSE,1,1,3000
"861","By[44]",204.019,45.141,128.409,199.4,303.239,FALSE,1,1,3000
"862","By[45]",209.521,48.784,129.152,203.876,318.233,FALSE,1,1.002,3000
"863","By[46]",224.676,52.603,140.976,218.569,342.833,FALSE,1,1,3000
"864","By[47]",213.681,50.007,130.516,209.049,325.502,FALSE,1,1,3000
"865","By[48]",233.383,56.828,141.41,226.276,362.823,FALSE,1,1,3000
"866","By[49]",244.914,56.22,154.079,239.281,372.678,FALSE,1,1.001,3000
"867","By[50]",202.75,50.781,119.936,197.366,315.613,FALSE,1,1,3000
"868","By[51]",194.205,51.818,113.3,186.563,316.699,FALSE,1,1.003,1071
"869","By[52]",189.564,51.4,110.096,183.267,310.81,FALSE,1,1,3000
"870","By[53]",185.322,47.038,107.85,180.341,289.711,FALSE,1,1.001,1728
"871","By[54]",161.917,41.819,94.54,157.213,259.372,FALSE,1,1.002,1297
"872","By[55]",196.229,47.497,117.984,191.443,307.565,FALSE,1,1.001,1713
"873","By[56]",166.983,44.337,97.7,160.966,266.709,FALSE,1,1.001,2603
"874","By[57]",214.704,46.273,139.357,210.449,317.548,FALSE,1,1.001,2489
"875","By[58]",152.794,39.878,91.248,148.198,244.608,FALSE,1,1,3000
"876","By[59]",219.25,50.042,137.356,214.687,329.616,FALSE,1,1.001,1697
"877","By[60]",227.046,54.168,139.804,221.037,351.062,FALSE,1,1.002,1323
"878","By[61]",197.643,45.473,123.059,192.202,298.728,FALSE,1,1,3000
"879","By[62]",223.231,49.763,141.943,217.293,331.83,FALSE,1,1,3000
"880","By[63]",194.876,47.897,117.423,189.899,300.212,FALSE,1,1.001,3000
"881","By[64]",215.73,49.551,136.766,210.849,327.618,FALSE,1,1.001,1897
"882","By[65]",234.346,58.359,139.44,227.9,366.849,FALSE,1,1.001,1869
"883","By[66]",196.123,51.894,116.599,189.785,314.456,FALSE,1,1,3000
"884","By[67]",216.583,55.433,128.824,210.139,347.078,FALSE,1,1.001,3000
"885","By[68]",171.449,47.504,97.633,165.238,281.92,FALSE,1,1.001,2091
"886","By[69]",218.802,48.98,138.641,212.866,327.799,FALSE,1,1.001,3000
"887","By[70]",221.149,48.648,140.757,214.572,329.413,FALSE,1,1.003,688
"888","By[71]",236.872,51.22,153.359,232.245,349.341,FALSE,1,1,3000
"889","By[72]",298.121,60.045,199.305,293.087,427.374,FALSE,1,1,3000
"890","By[73]",264.286,52.355,178.414,258.028,380.888,FALSE,1,1.001,1970
"891","By[74]",249.565,53.373,163.507,242.501,368.151,FALSE,1,1,2676
"892","By[75]",286.491,55.125,190.539,281.589,406.042,FALSE,1,1.001,2742
"893","By[76]",227.504,49.011,146.248,224.148,336.604,FALSE,1,1,3000
"894","By[77]",183.74,44.165,112.359,178.329,282.911,FALSE,1,1,3000
"895","By[78]",271.058,55.487,180.841,264.602,396.824,FALSE,1,1,3000
"896","By[79]",283.516,57.458,188.201,277.35,411.008,FALSE,1,1,3000
"897","By[80]",167.816,42.387,99.07,163.423,265.936,FALSE,1,1.002,1158
"898","By[81]",131.86,35.686,75.161,127.273,213.942,FALSE,1,1,3000
"899","By[82]",198.267,49.557,121.497,191.663,316.004,FALSE,1,1,3000
"900","By[83]",179.697,45.625,107.918,173.122,284.873,FALSE,1,1.001,1166
"901","By[84]",140.415,38.483,80.538,135.518,226.96,FALSE,1,1.001,2531
"902","By[85]",136.754,38.104,78.085,131.875,228.52,FALSE,1,1,3000
"903","By[86]",116.124,34.321,62.851,111.763,193.95,FALSE,1,1.003,790
"904","By[87]",119.665,34.147,66.638,115.378,199.651,FALSE,1,1.004,766
"905","By[88]",140.393,37.696,79.736,135.83,231.076,FALSE,1,1,3000
"906","By[89]",110.355,33.069,59.38,105.803,185.283,FALSE,1,1,3000
"907","By[90]",78.547,27.797,37.947,73.84,145.702,FALSE,1,1.002,1234
"908","By[91]",109.264,32.994,58.444,104.696,187.429,FALSE,1,1.002,1142
"909","By[92]",96.683,32.457,48.981,92.182,176.976,FALSE,1,1.001,3000
"910","By[93]",66.14,27.037,27.897,61.814,133.215,FALSE,1,1,3000
"911","By[94]",76.737,30.295,34.478,71.541,152.479,FALSE,1,1.001,3000
"912","By[95]",51.226,22.179,21.563,47.007,105.999,FALSE,1,1.001,3000
"913","By[96]",80.749,26.991,40.086,77.109,145.116,FALSE,1,1.001,3000
"914","By[97]",85.939,27.618,43.476,82.042,152.407,FALSE,1,1,3000
"915","By[98]",107.071,31.502,59.57,102.354,186.18,FALSE,1,1.002,2597
"916","By[99]",139.106,35.067,82.022,134.602,219.732,FALSE,1,1.001,2004
"917","By[100]",121.112,32.827,69.616,116.941,196.352,FALSE,1,1.002,3000
"918","By[101]",147.949,36.132,90.409,143.947,231.408,FALSE,1,1.001,3000
"919","By[102]",141.717,35.665,83.455,137.647,221.082,FALSE,1,1.001,1858
"920","By[103]",163.526,37.283,103.849,159.111,246.184,FALSE,1,1.002,1314
"921","By[104]",130.015,33.907,76.483,125.304,207.788,FALSE,1,1,3000
"922","By[105]",146.551,36.451,88.269,142.116,229.962,FALSE,1,1,3000
"923","By[106]",184.282,40.24,117.004,180.597,276.513,FALSE,1,1.001,1943
"924","By[107]",192.359,42.306,122.733,187.472,288.166,FALSE,1,1.003,769
"925","By[108]",115.377,32.921,63.903,111.136,193.599,FALSE,1,1,3000
"926","By[109]",140.111,35.651,83.11,135.53,221.083,FALSE,1,1,3000
"927","By[110]",169.36,38.598,103.464,165.185,255.062,FALSE,1,1.001,1697
"928","By[111]",264.682,54.198,173.404,260.668,386.839,FALSE,1,1,3000
"929","By[112]",156.303,42.754,89.093,150.678,258.259,FALSE,1,1,3000
"930","By[113]",118.749,34.08,67.202,114.379,200.737,FALSE,1,1,3000
"931","By[114]",131.904,28.149,85.97,129.135,195.332,FALSE,1,1,3000
"932","By[115]",98.734,18.421,68.137,96.8,138.406,FALSE,1,1.001,3000
"933","By[116]",125.703,24.416,84.283,123.307,180.827,FALSE,1,1,3000
"934","By[117]",216.213,61.389,118.518,209.715,355.072,FALSE,1,1,3000
"935","By[118]",220.413,37.47,156.915,216.005,301.322,FALSE,1,1,3000
"936","By[119]",224.745,40.411,156.213,220.79,314.567,FALSE,1,1,3000
"937","By[120]",274.543,74.078,159.022,263.703,448.855,FALSE,1,1,3000
"938","By[121]",176.488,36.408,114.344,173.701,258.814,FALSE,1,1,3000
"939","By[122]",184.86,34.385,126.392,181.838,258.108,FALSE,1,1.001,3000
"940","By[123]",215.101,38.997,146.911,211.454,299.757,FALSE,1,1.002,1259
"941","By[124]",57.019,12.884,35.719,55.839,85.586,FALSE,1,1,3000
"942","By[125]",38.732,8.235,25.41,37.759,57.453,FALSE,1,1,3000
"943","By[126]",47.881,8.556,33.354,47.348,66.165,FALSE,1,1.001,1765
"944","By[127]",56.071,10.178,38.867,55.057,78.652,FALSE,1,1.001,3000
"945","By[128]",45.068,7.312,32.899,44.47,60.97,FALSE,1,1,3000
"946","By[129]",71.018,23.808,35.53,67.335,127.539,FALSE,1,1.002,1379
"947","By[130]",58.909,12.629,38.289,57.516,87.748,FALSE,1,1.001,1988
"948","By[131]",88.256,21.101,52.863,86.345,135.817,FALSE,1,1.001,2599
"949","By[132]",63.849,11.736,43.493,62.809,89.681,FALSE,1,1.001,1325
"950","By[133]",64.581,15.619,39.544,62.639,100.49,FALSE,1,1,3000
"951","By[134]",123.545,25.519,82.088,120.782,181.808,FALSE,1,1.001,3000
"952","By[135]",109.316,107.615,14.908,77.811,386.446,FALSE,1,1.004,2461
"953","For.catch[1]",0,0,0,0,0.001,FALSE,1,1.011,1283
"954","For.catch[2]",0,0,0,0,0.001,FALSE,1,1.004,3000
"955","For.catch[3]",0,0,0,0,0.001,FALSE,1,1.013,2782
"956","For.catch[4]",0,0,0,0,0.001,FALSE,1,1.004,890
"957","For.catch[5]",0,0,0,0,0.001,FALSE,1,1.005,3000
"958","For.catch[6]",0,0,0,0,0.001,FALSE,1,1.006,3000
"959","For.catch[7]",0,0,0,0,0.001,FALSE,1,1,3000
"960","For.catch[8]",0,0,0,0,0.001,FALSE,1,1.003,1984
"961","For.catch[9]",0,0,0,0,0.001,FALSE,1,1,3000
"962","For.catch[10]",0,0,0,0,0.001,FALSE,1,1.012,3000
"963","For.catch[11]",0,0,0,0,0.001,FALSE,1,1.002,3000
"964","For.catch[12]",0,0,0,0,0.001,FALSE,1,1,3000
"965","For.catch[13]",0,0,0,0,0.001,FALSE,1,1.004,3000
"966","For.catch[14]",0,0,0,0,0.001,FALSE,1,1.004,3000
"967","For.catch[15]",0,0,0,0,0.001,FALSE,1,1.004,2451
"968","For.catch[16]",0,0,0,0,0.001,FALSE,1,1.007,3000
"969","For.catch[17]",0,0,0,0,0.001,FALSE,1,1.008,3000
"970","For.catch[18]",0,0,0,0,0.001,FALSE,1,1.012,3000
"971","For.catch[19]",0,0,0,0,0.001,FALSE,1,1.003,919
"972","For.catch[20]",0,0,0,0,0.001,FALSE,1,1.001,3000
"973","For.catch[21]",0,0,0,0,0.001,FALSE,1,1.016,2181
"974","For.catch[22]",0,0,0,0,0.001,FALSE,1,1.005,3000
"975","For.catch[23]",0,0,0,0,0.001,FALSE,1,1.016,2395
"976","For.catch[24]",0,0,0,0,0.001,FALSE,1,1.006,3000
"977","For.catch[25]",0,0,0,0,0.001,FALSE,1,1.015,1845
"978","For.catch[26]",0,0,0,0,0.001,FALSE,1,1.005,3000
"979","For.catch[27]",0,0,0,0,0.001,FALSE,1,1.015,3000
"980","For.catch[28]",0,0,0,0,0.001,FALSE,1,1.046,3000
"981","For.catch[29]",0,0,0,0,0.001,FALSE,1,1.003,3000
"982","For.catch[30]",0,0,0,0,0.001,FALSE,1,1.003,1711
"983","For.catch[31]",0,0,0,0,0.001,FALSE,1,1.018,571
"984","For.catch[32]",0,0,0,0,0.001,FALSE,1,1.025,2442
"985","For.catch[33]",0,0,0,0,0.001,FALSE,1,1.016,3000
"986","For.catch[34]",0,0,0,0,0.001,FALSE,1,1.009,3000
"987","For.catch[35]",0,0,0,0,0.001,FALSE,1,1.013,915
"988","For.catch[36]",0,0,0,0,0.001,FALSE,1,1.007,3000
"989","For.catch[37]",0,0,0,0,0.001,FALSE,1,1.008,3000
"990","For.catch[38]",0,0,0,0,0.001,FALSE,1,1.004,3000
"991","For.catch[39]",0,0,0,0,0.001,FALSE,1,1.002,1901
"992","For.catch[40]",0,0,0,0,0.001,FALSE,1,1.003,1238
"993","For.catch[41]",0,0,0,0,0.001,FALSE,1,1.011,803
"994","For.catch[42]",0,0,0,0,0.001,FALSE,1,1.006,3000
