Year,Project Code,Project,Target Species Code,Trip No,Adfg No,Vessel Name,Trip Comments,Hook Size,Hook Spacing Inches,Longline System Code,Longline System,Otolith Number,Effort No,Station No,G Stat Area,Avg Depth Fathoms,Specimen No,Species,Species Code,Sample Type,Sex,Sex Code,Maturity,Maturity Code,Length Type Code,Length Type,Length Millimeters,Weight Kilograms,Age,Age Type,Age Readability,Age Readability Code,Discard Status,Release Condition,Specimen Comment,Age Readability Code
2007,615,IPHC Annual Survey,200,6,99997,BOLD PURSUIT,"IPHC requirements- skate weights can range from 5 to 10 lbs., gangions 24-48 inches. 2nd anchor over=2nd bouy over;2nd anchor onboard=2nd bouy on",16C,216,01,Vessel Conventional,,107,3060,335533,,18,Yelloweye rockfish,145,Random,Male,01,Not observed,09,01,Tip of snout to fork of tail,520,2.5,16,"Otolith, break and burn",Comfortably Sure,02,Retained; Bio. sample,,oto. #84,02
2007,615,IPHC Annual Survey,200,6,99997,BOLD PURSUIT,"IPHC requirements- skate weights can range from 5 to 10 lbs., gangions 24-48 inches. 2nd anchor over=2nd bouy over;2nd anchor onboard=2nd bouy on",16C,216,01,Vessel Conventional,,107,3060,335533,,19,Yelloweye rockfish,145,Random,Male,01,Not observed,09,01,Tip of snout to fork of tail,570,3.7,22,"Otolith, break and burn",Comfortably Sure,02,Retained; Bio. sample,,oto. #85,02
2007,615,IPHC Annual Survey,200,6,99997,BOLD PURSUIT,"IPHC requirements- skate weights can range from 5 to 10 lbs., gangions 24-48 inches. 2nd anchor over=2nd bouy over;2nd anchor onboard=2nd bouy on",16C,216,01,Vessel Conventional,,107,3060,335533,,20,Yelloweye rockfish,145,Random,Female,02,Not observed,09,01,Tip of snout to fork of tail,600,4.1,33,"Otolith, break and burn",Comfortably Sure,02,Retained; Bio. sample,,oto. #86,02
2007,615,IPHC Annual Survey,200,6,99997,BOLD PURSUIT,"IPHC requirements- skate weights can range from 5 to 10 lbs., gangions 24-48 inches. 2nd anchor over=2nd bouy over;2nd anchor onboard=2nd bouy on",16C,216,01,Vessel Conventional,,107,3060,335533,,21,Yelloweye rockfish,145,Random,Female,02,Ripe,05,01,Tip of snout to fork of tail,480,2.1,15,"Otolith, break and burn",Comfortably Sure,02,Retained; Bio. sample,,oto. #87,02
2007,615,IPHC Annual Survey,200,6,99997,BOLD PURSUIT,"IPHC requirements- skate weights can range from 5 to 10 lbs., gangions 24-48 inches. 2nd anchor over=2nd bouy over;2nd anchor onboard=2nd bouy on",16C,216,01,Vessel Conventional,,107,3060,335533,,22,Yelloweye rockfish,145,Random,Male,01,Not observed,09,01,Tip of snout to fork of tail,470,2,13,"Otolith, break and burn",Comfortably Sure,02,Retained; Bio. sample,,oto. #88,02
2007,615,IPHC Annual Survey,200,6,99997,BOLD PURSUIT,"IPHC requirements- skate weights can range from 5 to 10 lbs., gangions 24-48 inches. 2nd anchor over=2nd bouy over;2nd anchor onboard=2nd bouy on",16C,216,01,Vessel Conventional,,107,3060,335533,,23,Yelloweye rockfish,145,Random,Male,01,Not observed,09,01,Tip of snout to fork of tail,360,1,15,"Otolith, break and burn",Comfortably Sure,02,Retained; Bio. sample,,oto. #89,02
2007,615,IPHC Annual Survey,200,6,99997,BOLD PURSUIT,"IPHC requirements- skate weights can range from 5 to 10 lbs., gangions 24-48 inches. 2nd anchor over=2nd bouy over;2nd anchor onboard=2nd bouy on",16C,216,01,Vessel Conventional,,107,3060,335533,,24,Yelloweye rockfish,145,Random,Female,02,Not observed,09,01,Tip of snout to fork of tail,660,4.4,30,"Otolith, break and burn",Comfortably Sure,02,Retained; Bio. sample,,oto. #90,02
2007,615,IPHC Annual Survey,200,6,99997,BOLD PURSUIT,"IPHC requirements- skate weights can range from 5 to 10 lbs., gangions 24-48 inches. 2nd anchor over=2nd bouy over;2nd anchor onboard=2nd bouy on",16C,216,01,Vessel Conventional,,107,3060,335533,,25,Yelloweye rockfish,145,Random,Male,01,Not observed,09,01,Tip of snout to fork of tail,540,2.8,37,"Otolith, break and burn",Comfortably Sure,02,Retained; Bio. sample,,oto. #91,02
2007,615,IPHC Annual Survey,200,6,99997,BOLD PURSUIT,"IPHC requirements- skate weights can range from 5 to 10 lbs., gangions 24-48 inches. 2nd anchor over=2nd bouy over;2nd anchor onboard=2nd bouy on",16C,216,01,Vessel Conventional,,107,3060,335533,,26,Yelloweye rockfish,145,Random,Female,02,Not observed,09,01,Tip of snout to fork of tail,710,6.5,56,"Otolith, break and burn",Comfortably Sure,02,Retained; Bio. sample,,oto. #92,02
2007,615,IPHC Annual Survey,200,6,99997,BOLD PURSUIT,"IPHC requirements- skate weights can range from 5 to 10 lbs., gangions 24-48 inches. 2nd anchor over=2nd bouy over;2nd anchor onboard=2nd bouy on",16C,216,01,Vessel Conventional,,107,3060,335533,,27,Yelloweye rockfish,145,Random,Female,02,Not observed,09,01,Tip of snout to fork of tail,660,5.7,41,"Otolith, break and burn",Comfortably Sure,02,Retained; Bio. sample,,oto. #93,02
2007,615,IPHC Annual Survey,200,6,99997,BOLD PURSUIT,"IPHC requirements- skate weights can range from 5 to 10 lbs., gangions 24-48 inches. 2nd anchor over=2nd bouy over;2nd anchor onboard=2nd bouy on",16C,216,01,Vessel Conventional,,107,3060,335533,,28,Yelloweye rockfish,145,Random,Female,02,Not observed,09,01,Tip of snout to fork of tail,620,4.6,32,"Otolith, break and burn",Comfortably Sure,02,Retained; Bio. sample,,oto. #94,02
2007,615,IPHC Annual Survey,200,6,99997,BOLD PURSUIT,"IPHC requirements- skate weights can range from 5 to 10 lbs., gangions 24-48 inches. 2nd anchor over=2nd bouy over;2nd anchor onboard=2nd bouy on",16C,216,01,Vessel Conventional,,107,3060,335533,,29,Yelloweye rockfish,145,Random,Female,02,Not observed,09,01,Tip of snout to fork of tail,430,1.5,14,"Otolith, break and burn",Comfortably Sure,02,Retained; Bio. sample,,oto. #95,02
2007,615,IPHC Annual Survey,200,6,99997,BOLD PURSUIT,"IPHC requirements- skate weights can range from 5 to 10 lbs., gangions 24-48 inches. 2nd anchor over=2nd bouy over;2nd anchor onboard=2nd bouy on",16C,216,01,Vessel Conventional,,107,3060,335533,,30,Yelloweye rockfish,145,Random,Male,01,Not observed,09,01,Tip of snout to fork of tail,580,3.6,22,"Otolith, break and burn",Comfortably Sure,02,Retained; Bio. sample,,oto. #96,02
2007,615,IPHC Annual Survey,200,6,99997,BOLD PURSUIT,"IPHC requirements- skate weights can range from 5 to 10 lbs., gangions 24-48 inches. 2nd anchor over=2nd bouy over;2nd anchor onboard=2nd bouy on",16C,216,01,Vessel Conventional,,107,3060,335533,,31,Yelloweye rockfish,145,Random,Male,01,Not observed,09,01,Tip of snout to fork of tail,470,2,17,"Otolith, break and burn",Comfortably Sure,02,Retained; Bio. sample,,oto. #97,02
2007,615,IPHC Annual Survey,200,6,99997,BOLD PURSUIT,"IPHC requirements- skate weights can range from 5 to 10 lbs., gangions 24-48 inches. 2nd anchor over=2nd bouy over;2nd anchor onboard=2nd bouy on",16C,216,01,Vessel Conventional,,107,3060,335533,,32,Yelloweye rockfish,145,Random,Female,02,Not observed,09,01,Tip of snout to fork of tail,460,1.8,16,"Otolith, break and burn",Comfortably Sure,02,Retained; Bio. sample,,oto. #98,02
2007,615,IPHC Annual Survey,200,6,99997,BOLD PURSUIT,"IPHC requirements- skate weights can range from 5 to 10 lbs., gangions 24-48 inches. 2nd anchor over=2nd bouy over;2nd anchor onboard=2nd bouy on",16C,216,01,Vessel Conventional,,107,3060,335533,,33,Yelloweye rockfish,145,Random,Female,02,Not observed,09,01,Tip of snout to fork of tail,570,3.2,21,"Otolith, break and burn",Comfortably Sure,02,Retained; Bio. sample,,oto. #99,02
2007,615,IPHC Annual Survey,200,6,99997,BOLD PURSUIT,"IPHC requirements- skate weights can range from 5 to 10 lbs., gangions 24-48 inches. 2nd anchor over=2nd bouy over;2nd anchor onboard=2nd bouy on",16C,216,01,Vessel Conventional,,107,3060,335533,,34,Yelloweye rockfish,145,Random,Male,01,Not observed,09,01,Tip of snout to fork of tail,480,2,18,"Otolith, break and burn",Comfortably Sure,02,Retained; Bio. sample,,oto. #100,02
2007,615,IPHC Annual Survey,200,6,99997,BOLD PURSUIT,"IPHC requirements- skate weights can range from 5 to 10 lbs., gangions 24-48 inches. 2nd anchor over=2nd bouy over;2nd anchor onboard=2nd bouy on",16C,216,01,Vessel Conventional,,107,3060,335533,,35,Yelloweye rockfish,145,Random,Female,02,Not observed,09,01,Tip of snout to fork of tail,570,3.3,23,"Otolith, break and burn",Comfortably Sure,02,Retained; Bio. sample,,oto. #101,02
2007,615,IPHC Annual Survey,200,6,99997,BOLD PURSUIT,"IPHC requirements- skate weights can range from 5 to 10 lbs., gangions 24-48 inches. 2nd anchor over=2nd bouy over;2nd anchor onboard=2nd bouy on",16C,216,01,Vessel Conventional,,108,3072,345603,,1,Yelloweye rockfish,145,Random,Male,01,Not observed,09,01,Tip of snout to fork of tail,570,3.2,28,"Otolith, break and burn",Comfortably Sure,02,Retained; Bio. sample,,oto. #102,02
2007,615,IPHC Annual Survey,200,6,99997,BOLD PURSUIT,"IPHC requirements- skate weights can range from 5 to 10 lbs., gangions 24-48 inches. 2nd anchor over=2nd bouy over;2nd anchor onboard=2nd bouy on",16C,216,01,Vessel Conventional,,108,3072,345603,,2,Yelloweye rockfish,145,Random,Male,01,Not observed,09,01,Tip of snout to fork of tail,560,3.1,39,"Otolith, break and burn",Comfortably Sure,02,Retained; Bio. sample,,oto. #103,02
2007,615,IPHC Annual Survey,200,6,99997,BOLD PURSUIT,"IPHC requirements- skate weights can range from 5 to 10 lbs., gangions 24-48 inches. 2nd anchor over=2nd bouy over;2nd anchor onboard=2nd bouy on",16C,216,01,Vessel Conventional,,108,3072,345603,,3,Yelloweye rockfish,145,Random,Male,01,Not observed,09,01,Tip of snout to fork of tail,500,2.2,19,"Otolith, break and burn",Comfortably Sure,02,Retained; Bio. sample,,oto. #104,02
2007,615,IPHC Annual Survey,200,6,99997,BOLD PURSUIT,"IPHC requirements- skate weights can range from 5 to 10 lbs., gangions 24-48 inches. 2nd anchor over=2nd bouy over;2nd anchor onboard=2nd bouy on",16C,216,01,Vessel Conventional,,108,3072,345603,,4,Yelloweye rockfish,145,Random,Female,02,Not observed,09,01,Tip of snout to fork of tail,560,3.5,40,"Otolith, break and burn",Comfortably Sure,02,Retained; Bio. sample,,oto. #105,02
2007,615,IPHC Annual Survey,200,6,99997,BOLD PURSUIT,"IPHC requirements- skate weights can range from 5 to 10 lbs., gangions 24-48 inches. 2nd anchor over=2nd bouy over;2nd anchor onboard=2nd bouy on",16C,216,01,Vessel Conventional,,108,3072,345603,,5,Yelloweye rockfish,145,Random,Female,02,Not observed,09,01,Tip of snout to fork of tail,490,2.1,28,"Otolith, break and burn",Comfortably Sure,02,Retained; Bio. sample,,oto. #106,02
2007,615,IPHC Annual Survey,200,6,99997,BOLD PURSUIT,"IPHC requirements- skate weights can range from 5 to 10 lbs., gangions 24-48 inches. 2nd anchor over=2nd bouy over;2nd anchor onboard=2nd bouy on",16C,216,01,Vessel Conventional,,108,3072,345603,,6,Yelloweye rockfish,145,Random,Male,01,Not observed,09,01,Tip of snout to fork of tail,570,3.4,48,"Otolith, break and burn",Comfortably Sure,02,Retained; Bio. sample,,oto. #107,02
2007,615,IPHC Annual Survey,200,6,99997,BOLD PURSUIT,"IPHC requirements- skate weights can range from 5 to 10 lbs., gangions 24-48 inches. 2nd anchor over=2nd bouy over;2nd anchor onboard=2nd bouy on",16C,216,01,Vessel Conventional,,108,3072,345603,,7,Yelloweye rockfish,145,Random,Male,01,Not observed,09,01,Tip of snout to fork of tail,540,2.7,29,"Otolith, break and burn",Comfortably Sure,02,Retained; Bio. sample,,oto. #108,02
2007,615,IPHC Annual Survey,200,6,99997,BOLD PURSUIT,"IPHC requirements- skate weights can range from 5 to 10 lbs., gangions 24-48 inches. 2nd anchor over=2nd bouy over;2nd anchor onboard=2nd bouy on",16C,216,01,Vessel Conventional,,109,3077,345603,,1,Yelloweye rockfish,145,Random,Female,02,Not observed,09,01,Tip of snout to fork of tail,510,2.4,30,"Otolith, break and burn",Comfortably Sure,02,Retained; Bio. sample,,oto. #109,02
2007,615,IPHC Annual Survey,200,6,99997,BOLD PURSUIT,"IPHC requirements- skate weights can range from 5 to 10 lbs., gangions 24-48 inches. 2nd anchor over=2nd bouy over;2nd anchor onboard=2nd bouy on",16C,216,01,Vessel Conventional,,109,3077,345603,,2,Yelloweye rockfish,145,Random,Male,01,Not observed,09,01,Tip of snout to fork of tail,610,4.1,34,"Otolith, break and burn",Comfortably Sure,02,Retained; Bio. sample,,oto. #110,02
2007,615,IPHC Annual Survey,200,6,99997,BOLD PURSUIT,"IPHC requirements- skate weights can range from 5 to 10 lbs., gangions 24-48 inches. 2nd anchor over=2nd bouy over;2nd anchor onboard=2nd bouy on",16C,216,01,Vessel Conventional,,109,3077,345603,,3,Yelloweye rockfish,145,Random,Female,02,Not observed,09,01,Tip of snout to fork of tail,520,2.3,24,"Otolith, break and burn",Comfortably Sure,02,Retained; Bio. sample,,oto. #111,02
2007,615,IPHC Annual Survey,200,6,99997,BOLD PURSUIT,"IPHC requirements- skate weights can range from 5 to 10 lbs., gangions 24-48 inches. 2nd anchor over=2nd bouy over;2nd anchor onboard=2nd bouy on",16C,216,01,Vessel Conventional,,109,3077,345603,,4,Yelloweye rockfish,145,Random,Female,02,Not observed,09,01,Tip of snout to fork of tail,670,5.1,33,"Otolith, break and burn",Comfortably Sure,02,Retained; Bio. sample,,oto. #112,02
2007,615,IPHC Annual Survey,200,6,99997,BOLD PURSUIT,"IPHC requirements- skate weights can range from 5 to 10 lbs., gangions 24-48 inches. 2nd anchor over=2nd bouy over;2nd anchor onboard=2nd bouy on",16C,216,01,Vessel Conventional,,110,3082,345631,,3,Yelloweye rockfish,145,Random,Female,02,Not observed,09,01,Tip of snout to fork of tail,620,4.3,39,"Otolith, break and burn",Comfortably Sure,02,Retained; Bio. sample,,oto. #115,02
2007,615,IPHC Annual Survey,200,6,99997,BOLD PURSUIT,"IPHC requirements- skate weights can range from 5 to 10 lbs., gangions 24-48 inches. 2nd anchor over=2nd bouy over;2nd anchor onboard=2nd bouy on",16C,216,01,Vessel Conventional,,111,3063,345537,,1,Yelloweye rockfish,145,Random,Female,02,Not observed,09,01,Tip of snout to fork of tail,600,3.9,47,"Otolith, break and burn",Comfortably Sure,02,Retained; Bio. sample,,oto. #125,02
2007,615,IPHC Annual Survey,200,7,99997,PENDER ISLE,"IPHC requirements- skate weights can range from 5 to 10 lbs., gangions 24-48 inches. 2nd anchor over=2nd bouy over;2nd anchor onboard=2nd bouy on",16C,216,01,Vessel Conventional,,85,3031,315501,,2,Yelloweye rockfish,145,Random,Not observed,00,Not observed,09,01,Tip of snout to fork of tail,560,,30,"Otolith, break and burn",Comfortably Sure,02,Retained; Bio. sample,,oto. #1,02
2007,615,IPHC Annual Survey,200,7,99997,PENDER ISLE,"IPHC requirements- skate weights can range from 5 to 10 lbs., gangions 24-48 inches. 2nd anchor over=2nd bouy over;2nd anchor onboard=2nd bouy on",16C,216,01,Vessel Conventional,,85,3031,315501,,3,Yelloweye rockfish,145,Random,Male,01,Not observed,09,01,Tip of snout to fork of tail,690,6.5,88,"Otolith, break and burn",Fairly Sure,03,Retained; Bio. sample,,oto. #2,03
2007,615,IPHC Annual Survey,200,7,99997,PENDER ISLE,"IPHC requirements- skate weights can range from 5 to 10 lbs., gangions 24-48 inches. 2nd anchor over=2nd bouy over;2nd anchor onboard=2nd bouy on",16C,216,01,Vessel Conventional,,85,3031,315501,,4,Yelloweye rockfish,145,Random,Female,02,Not observed,09,01,Tip of snout to fork of tail,490,2.16,25,"Otolith, break and burn",Comfortably Sure,02,Retained; Bio. sample,,oto. #3,02
2007,615,IPHC Annual Survey,200,7,99997,PENDER ISLE,"IPHC requirements- skate weights can range from 5 to 10 lbs., gangions 24-48 inches. 2nd anchor over=2nd bouy over;2nd anchor onboard=2nd bouy on",16C,216,01,Vessel Conventional,,85,3031,315501,,5,Yelloweye rockfish,145,Random,Male,01,Not observed,09,01,Tip of snout to fork of tail,660,5.1,60,"Otolith, break and burn",Comfortably Sure,02,Retained; Bio. sample,,oto. #4,02
2007,615,IPHC Annual Survey,200,7,99997,PENDER ISLE,"IPHC requirements- skate weights can range from 5 to 10 lbs., gangions 24-48 inches. 2nd anchor over=2nd bouy over;2nd anchor onboard=2nd bouy on",16C,216,01,Vessel Conventional,,85,3031,315501,,6,Yelloweye rockfish,145,Random,Female,02,Not observed,09,01,Tip of snout to fork of tail,630,4.76,66,"Otolith, break and burn",Comfortably Sure,02,Retained; Bio. sample,,oto. #5,02
2007,615,IPHC Annual Survey,200,7,99997,PENDER ISLE,"IPHC requirements- skate weights can range from 5 to 10 lbs., gangions 24-48 inches. 2nd anchor over=2nd bouy over;2nd anchor onboard=2nd bouy on",16C,216,01,Vessel Conventional,,85,3031,315501,,7,Yelloweye rockfish,145,Random,Male,01,Not observed,09,01,Tip of snout to fork of tail,420,1.18,16,"Otolith, break and burn",Fairly Sure,03,Retained; Bio. sample,,oto. #6,03
2007,615,IPHC Annual Survey,200,7,99997,PENDER ISLE,"IPHC requirements- skate weights can range from 5 to 10 lbs., gangions 24-48 inches. 2nd anchor over=2nd bouy over;2nd anchor onboard=2nd bouy on",16C,216,01,Vessel Conventional,,85,3031,315501,,8,Yelloweye rockfish,145,Random,Female,02,Not observed,09,01,Tip of snout to fork of tail,660,4.08,65,"Otolith, break and burn",Comfortably Sure,02,Retained; Bio. sample,,oto. #7,02
2007,615,IPHC Annual Survey,200,7,99997,PENDER ISLE,"IPHC requirements- skate weights can range from 5 to 10 lbs., gangions 24-48 inches. 2nd anchor over=2nd bouy over;2nd anchor onboard=2nd bouy on",16C,216,01,Vessel Conventional,,85,3031,315501,,9,Yelloweye rockfish,145,Random,Male,01,Not observed,09,01,Tip of snout to fork of tail,500,2.13,17,"Otolith, break and burn",Comfortably Sure,02,Retained; Bio. sample,,oto. #8,02
2007,615,IPHC Annual Survey,200,7,99997,PENDER ISLE,"IPHC requirements- skate weights can range from 5 to 10 lbs., gangions 24-48 inches. 2nd anchor over=2nd bouy over;2nd anchor onboard=2nd bouy on",16C,216,01,Vessel Conventional,,85,3031,315501,,10,Yelloweye rockfish,145,Random,Male,01,Not observed,09,01,Tip of snout to fork of tail,400,1.22,10,"Otolith, break and burn",Very Sure,01,Retained; Bio. sample,,oto. #9,01
2007,615,IPHC Annual Survey,200,7,99997,PENDER ISLE,"IPHC requirements- skate weights can range from 5 to 10 lbs., gangions 24-48 inches. 2nd anchor over=2nd bouy over;2nd anchor onboard=2nd bouy on",16C,216,01,Vessel Conventional,,85,3031,315501,,11,Yelloweye rockfish,145,Random,Male,01,Not observed,09,01,Tip of snout to fork of tail,550,3.3,25,"Otolith, break and burn",Comfortably Sure,02,Retained; Bio. sample,,oto. #10,02
2007,615,IPHC Annual Survey,200,7,99997,PENDER ISLE,"IPHC requirements- skate weights can range from 5 to 10 lbs., gangions 24-48 inches. 2nd anchor over=2nd bouy over;2nd anchor onboard=2nd bouy on",16C,216,01,Vessel Conventional,,85,3031,315501,,13,Yelloweye rockfish,145,Random,Not observed,00,Not observed,09,01,Tip of snout to fork of tail,540,2.42,26,"Otolith, break and burn",Comfortably Sure,02,Retained; Bio. sample,,oto. #11,02
2007,615,IPHC Annual Survey,200,7,99997,PENDER ISLE,"IPHC requirements- skate weights can range from 5 to 10 lbs., gangions 24-48 inches. 2nd anchor over=2nd bouy over;2nd anchor onboard=2nd bouy on",16C,216,01,Vessel Conventional,,85,3031,315501,,14,Yelloweye rockfish,145,Random,Male,01,Not observed,09,01,Tip of snout to fork of tail,390,0.93,13,"Otolith, break and burn",Comfortably Sure,02,Retained; Bio. sample,,oto. #12,02
2007,615,IPHC Annual Survey,200,7,99997,PENDER ISLE,"IPHC requirements- skate weights can range from 5 to 10 lbs., gangions 24-48 inches. 2nd anchor over=2nd bouy over;2nd anchor onboard=2nd bouy on",16C,216,01,Vessel Conventional,,85,3031,315501,,15,Yelloweye rockfish,145,Random,Female,02,Not observed,09,01,Tip of snout to fork of tail,570,3.09,39,"Otolith, break and burn",Comfortably Sure,02,Retained; Bio. sample,,oto. #13,02
2007,615,IPHC Annual Survey,200,7,99997,PENDER ISLE,"IPHC requirements- skate weights can range from 5 to 10 lbs., gangions 24-48 inches. 2nd anchor over=2nd bouy over;2nd anchor onboard=2nd bouy on",16C,216,01,Vessel Conventional,,85,3031,315501,,16,Yelloweye rockfish,145,Random,Male,01,Not observed,09,01,Tip of snout to fork of tail,520,2.39,30,"Otolith, break and burn",Fairly Sure,03,Retained; Bio. sample,,oto. #14,03
2007,615,IPHC Annual Survey,200,7,99997,PENDER ISLE,"IPHC requirements- skate weights can range from 5 to 10 lbs., gangions 24-48 inches. 2nd anchor over=2nd bouy over;2nd anchor onboard=2nd bouy on",16C,216,01,Vessel Conventional,,85,3031,315501,,17,Yelloweye rockfish,145,Random,Female,02,Not observed,09,01,Tip of snout to fork of tail,670,5.38,88,"Otolith, break and burn",Comfortably Sure,02,Retained; Bio. sample,,oto. #15,02
2007,615,IPHC Annual Survey,200,7,99997,PENDER ISLE,"IPHC requirements- skate weights can range from 5 to 10 lbs., gangions 24-48 inches. 2nd anchor over=2nd bouy over;2nd anchor onboard=2nd bouy on",16C,216,01,Vessel Conventional,,96,3032,315502,,1,Yelloweye rockfish,145,Random,Male,01,Not observed,09,01,Tip of snout to fork of tail,540,2.67,26,"Otolith, break and burn",Comfortably Sure,02,Retained; Bio. sample,,oto. #16,02
2007,615,IPHC Annual Survey,200,7,99997,PENDER ISLE,"IPHC requirements- skate weights can range from 5 to 10 lbs., gangions 24-48 inches. 2nd anchor over=2nd bouy over;2nd anchor onboard=2nd bouy on",16C,216,01,Vessel Conventional,,96,3032,315502,,2,Yelloweye rockfish,145,Random,Female,02,Not observed,09,01,Tip of snout to fork of tail,570,3.21,41,"Otolith, break and burn",Comfortably Sure,02,Retained; Bio. sample,,oto. #17,02
2007,615,IPHC Annual Survey,200,7,99997,PENDER ISLE,"IPHC requirements- skate weights can range from 5 to 10 lbs., gangions 24-48 inches. 2nd anchor over=2nd bouy over;2nd anchor onboard=2nd bouy on",16C,216,01,Vessel Conventional,,96,3032,315502,,3,Yelloweye rockfish,145,Random,Male,01,Not observed,09,01,Tip of snout to fork of tail,550,3.33,40,"Otolith, break and burn",Comfortably Sure,02,Retained; Bio. sample,,oto. #18,02
2007,615,IPHC Annual Survey,200,7,99997,PENDER ISLE,"IPHC requirements- skate weights can range from 5 to 10 lbs., gangions 24-48 inches. 2nd anchor over=2nd bouy over;2nd anchor onboard=2nd bouy on",16C,216,01,Vessel Conventional,,96,3032,315502,,5,Yelloweye rockfish,145,Random,Female,02,Not observed,09,01,Tip of snout to fork of tail,530,2.56,39,"Otolith, break and burn",Comfortably Sure,02,Retained; Bio. sample,,oto. #20,02
2007,615,IPHC Annual Survey,200,7,99997,PENDER ISLE,"IPHC requirements- skate weights can range from 5 to 10 lbs., gangions 24-48 inches. 2nd anchor over=2nd bouy over;2nd anchor onboard=2nd bouy on",16C,216,01,Vessel Conventional,,97,3033,315502,,25,Yelloweye rockfish,145,Random,Male,01,Not observed,09,01,Tip of snout to fork of tail,630,4.53,37,"Otolith, break and burn",Comfortably Sure,02,Retained; Bio. sample,,oto. #22,02
2007,615,IPHC Annual Survey,200,7,99997,PENDER ISLE,"IPHC requirements- skate weights can range from 5 to 10 lbs., gangions 24-48 inches. 2nd anchor over=2nd bouy over;2nd anchor onboard=2nd bouy on",16C,216,01,Vessel Conventional,,97,3033,315502,,26,Yelloweye rockfish,145,Random,Male,01,Not observed,09,01,Tip of snout to fork of tail,560,3.08,38,"Otolith, break and burn",Comfortably Sure,02,Retained; Bio. sample,,oto. #40. oto sequence change,02
2007,615,IPHC Annual Survey,200,7,99997,PENDER ISLE,"IPHC requirements- skate weights can range from 5 to 10 lbs., gangions 24-48 inches. 2nd anchor over=2nd bouy over;2nd anchor onboard=2nd bouy on",16C,216,01,Vessel Conventional,,97,3033,315502,,27,Yelloweye rockfish,145,Random,Male,01,Not observed,09,01,Tip of snout to fork of tail,500,2.01,20,"Otolith, break and burn",Comfortably Sure,02,Retained; Bio. sample,,oto. #41,02
2007,615,IPHC Annual Survey,200,7,99997,PENDER ISLE,"IPHC requirements- skate weights can range from 5 to 10 lbs., gangions 24-48 inches. 2nd anchor over=2nd bouy over;2nd anchor onboard=2nd bouy on",16C,216,01,Vessel Conventional,,97,3033,315502,,28,Yelloweye rockfish,145,Random,Female,02,Not observed,09,01,Tip of snout to fork of tail,520,2.72,44,"Otolith, break and burn",Comfortably Sure,02,Retained; Bio. sample,,oto. #42,02
2007,615,IPHC Annual Survey,200,7,99997,PENDER ISLE,"IPHC requirements- skate weights can range from 5 to 10 lbs., gangions 24-48 inches. 2nd anchor over=2nd bouy over;2nd anchor onboard=2nd bouy on",16C,216,01,Vessel Conventional,,97,3033,315502,,29,Yelloweye rockfish,145,Random,Female,02,Not observed,09,01,Tip of snout to fork of tail,560,3.47,56,"Otolith, break and burn",Comfortably Sure,02,Retained; Bio. sample,,oto. #43,02
2007,615,IPHC Annual Survey,200,7,99997,PENDER ISLE,"IPHC requirements- skate weights can range from 5 to 10 lbs., gangions 24-48 inches. 2nd anchor over=2nd bouy over;2nd anchor onboard=2nd bouy on",16C,216,01,Vessel Conventional,,97,3033,315502,,30,Yelloweye rockfish,145,Random,Female,02,Not observed,09,01,Tip of snout to fork of tail,600,3.99,97,"Otolith, break and burn",Comfortably Sure,02,Retained; Bio. sample,,oto. #44,02
2007,615,IPHC Annual Survey,200,7,99997,PENDER ISLE,"IPHC requirements- skate weights can range from 5 to 10 lbs., gangions 24-48 inches. 2nd anchor over=2nd bouy over;2nd anchor onboard=2nd bouy on",16C,216,01,Vessel Conventional,,97,3033,315502,,31,Yelloweye rockfish,145,Random,Female,02,Not observed,09,01,Tip of snout to fork of tail,550,2.74,29,"Otolith, break and burn",Comfortably Sure,02,Retained; Bio. sample,,oto. #45,02
2007,615,IPHC Annual Survey,200,7,99997,PENDER ISLE,"IPHC requirements- skate weights can range from 5 to 10 lbs., gangions 24-48 inches. 2nd anchor over=2nd bouy over;2nd anchor onboard=2nd bouy on",16C,216,01,Vessel Conventional,,97,3033,315502,,32,Yelloweye rockfish,145,Random,Female,02,Not observed,09,01,Tip of snout to fork of tail,570,3.47,61,"Otolith, break and burn",Comfortably Sure,02,Retained; Bio. sample,,oto. #46,02
2007,615,IPHC Annual Survey,200,7,99997,PENDER ISLE,"IPHC requirements- skate weights can range from 5 to 10 lbs., gangions 24-48 inches. 2nd anchor over=2nd bouy over;2nd anchor onboard=2nd bouy on",16C,216,01,Vessel Conventional,,97,3033,315502,,33,Yelloweye rockfish,145,Random,Male,01,Not observed,09,01,Tip of snout to fork of tail,550,3.37,46,"Otolith, break and burn",Comfortably Sure,02,Retained; Bio. sample,,oto. #47,02
2007,615,IPHC Annual Survey,200,7,99997,PENDER ISLE,"IPHC requirements- skate weights can range from 5 to 10 lbs., gangions 24-48 inches. 2nd anchor over=2nd bouy over;2nd anchor onboard=2nd bouy on",16C,216,01,Vessel Conventional,,97,3033,315502,,34,Yelloweye rockfish,145,Random,Female,02,Not observed,09,01,Tip of snout to fork of tail,570,3.22,43,"Otolith, break and burn",Comfortably Sure,02,Retained; Bio. sample,,oto. #48,02
