"","parameter","mean","sd","2.5%","50%","97.5%","overlap0","f","Rhat","n.eff"
"636","C[90]",222.612,183.56,60.379,161.931,754.855,FALSE,1,1.002,3000
"637","C[91]",136.872,60.808,62.929,124.944,276.931,FALSE,1,1.007,1571
"638","C[92]",128.977,67.306,56.563,114.661,287.507,FALSE,1,1.006,3000
"639","C[93]",186.633,79.688,109.008,167.801,380.505,FALSE,1,1.003,2102
"640","C[94]",212.917,81.459,130.228,194.762,406.797,FALSE,1,1.008,1675
"641","C[95]",152.014,26.11,112.872,148.024,215.259,FALSE,1,1.002,2648
"642","C[96]",222.33,33.989,168.957,218.25,300.228,FALSE,1,1,3000
"643","C[97]",445.729,48.361,359.746,441.781,553.256,FALSE,1,1,3000
"644","C[98]",548.019,58.837,444.594,544.805,673.857,FALSE,1,1.001,1721
"645","C[99]",541.574,61.257,434.361,536.416,674.62,FALSE,1,1.001,3000
"646","C[100]",831.849,80.878,679.321,830.314,997.388,FALSE,1,1,2749
"647","C[101]",740.761,76.139,603.533,736.49,904.667,FALSE,1,1,3000
"648","C[102]",484.966,61.274,374.906,479.369,614.867,FALSE,1,1,3000
"649","C[103]",403.723,57.434,306.162,400.199,531.503,FALSE,1,1.001,3000
"650","C[104]",536.339,61.011,429.764,532.831,666.466,FALSE,1,1,3000
"651","C[105]",514.823,60.764,410.136,509.896,642.16,FALSE,1,1,3000
"652","C[106]",562.841,67.799,449.56,558.149,711.796,FALSE,1,1.001,1705
"653","C[107]",612.763,67.609,493.888,606.924,759.109,FALSE,1,1,2992
"654","C[108]",334.362,47.554,252.971,329.533,441.988,FALSE,1,1.003,988
"655","C[109]",514.067,55.38,414.47,511.102,629.644,FALSE,1,1.001,2178
"656","C[110]",471.344,55.376,373.952,468.003,587.896,FALSE,1,1,3000
"657","C[111]",530.218,66.716,412.483,527.736,675.904,FALSE,1,1,3000
"658","C[112]",428.397,55.88,334.665,423.43,551.356,FALSE,1,1.001,1263
"659","C[113]",354.825,44.708,277.029,351.189,452.991,FALSE,1,1.001,1312
"660","C[114]",364.912,40.122,293.602,362.583,453.51,FALSE,1,1.001,1336
"661","C[115]",314.617,31.763,257.056,312.717,384.325,FALSE,1,1.001,1744
"662","C[116]",308.971,32.37,250.726,307.368,377.378,FALSE,1,1.001,3000
"663","C[117]",444.391,69.786,335.283,436.912,599.114,FALSE,1,1,3000
"664","C[118]",330.781,43.832,257.476,325.821,426.578,FALSE,1,1.001,1587
"665","C[119]",315.437,45.06,242.212,309.727,415.752,FALSE,1,1.002,1744
"666","C[120]",356.225,74.429,245.293,345.794,532.26,FALSE,1,1.002,1008
"667","C[121]",297.235,42.758,227.637,292.933,389.867,FALSE,1,1,3000
"668","C[122]",307.398,41.848,234.646,303.437,399.914,FALSE,1,1,3000
"669","C[123]",303.601,45.074,223.209,300.738,401.798,FALSE,1,1.001,2465
"670","C[124]",151.868,15.245,124.851,150.837,183.027,FALSE,1,1,3000
"671","C[125]",219.749,21.593,180.794,219.35,264.236,FALSE,1,1.002,1378
"672","C[126]",247.672,24.257,204.723,245.897,299.946,FALSE,1,1.002,873
"673","C[127]",136.356,14.497,110.942,135.377,168.437,FALSE,1,1.001,1373
"674","C[128]",145.735,14.527,119.753,144.746,176.487,FALSE,1,1,3000
"675","C[129]",164.268,23.381,129.57,160.794,216.949,FALSE,1,1.01,464
"676","C[130]",172.108,17.006,141.624,170.777,208.683,FALSE,1,1,3000
"677","C[131]",194.009,25.712,152.261,190.897,252.819,FALSE,1,1,3000
"678","C[132]",189.908,19.51,154.864,189.165,231.853,FALSE,1,1,3000
"679","C[133]",108.281,11.421,88.802,107.3,132.623,FALSE,1,1.001,3000
"680","C[134]",143.05,26.964,98.546,140.13,202.951,FALSE,1,1.001,2068
"681","C[135]",145.218,105.763,81.146,106.781,432.778,FALSE,1,1.011,1936
"682","FC[136]",0,0,0,0,0,FALSE,1,NA,1
"683","KnC[1]",0,0,0,0,0,FALSE,1,1,1
"684","KnC[2]",0,0,0,0,0,FALSE,1,1.001,1
"685","KnC[3]",0,0,0,0,0,FALSE,1,1,1
"686","KnC[4]",0,0,0,0,0,FALSE,1,1.001,1
"687","KnC[5]",0,0,0,0,0,FALSE,1,1,1
"688","KnC[6]",0,0,0,0,0,FALSE,1,1,1
"689","KnC[7]",0,0,0,0,0,FALSE,1,1.001,1
"690","KnC[8]",0,0,0,0,0,FALSE,1,1,1
"691","KnC[9]",0,0,0,0,0,FALSE,1,1,1
"692","KnC[10]",0,0,0,0,0,FALSE,1,1,1
"693","KnC[11]",0,0,0,0,0,FALSE,1,1,1
"694","KnC[12]",0,0,0,0,0,FALSE,1,1.001,1
"695","KnC[13]",0,0,0,0,0,FALSE,1,1.002,1
"696","KnC[14]",0,0,0,0,0,FALSE,1,1,1
"697","KnC[15]",0,0,0,0,0,FALSE,1,1.001,1
"698","KnC[16]",0,0,0,0,0,FALSE,1,1,1
"699","KnC[17]",0,0,0,0,0,FALSE,1,1.001,1
"700","KnC[18]",0,0,0,0,0,FALSE,1,1.002,1
"701","KnC[19]",0,0,0,0,0,FALSE,1,1,1
"702","KnC[20]",0,0,0,0,0,FALSE,1,1.001,1
"703","KnC[21]",0,0,0,0,0,FALSE,1,1,1
"704","KnC[22]",0,0,0,0,0,FALSE,1,1,1
"705","KnC[23]",0,0,0,0,0,FALSE,1,1.001,1
"706","KnC[24]",0,0,0,0,0,FALSE,1,1,1
"707","KnC[25]",0,0,0,0,0,FALSE,1,1,1
"708","KnC[26]",0,0,0,0,0,FALSE,1,1,1
"709","KnC[27]",0,0,0,0,0,FALSE,1,1,1
"710","KnC[28]",0,0,0,0,0,FALSE,1,1,1
"711","KnC[29]",0,0,0,0,0,FALSE,1,1.001,1
"712","KnC[30]",0,0,0,0,0,FALSE,1,1.002,1
"713","KnC[31]",0,0,0,0,0,FALSE,1,1.001,1
"714","KnC[32]",0,0,0,0,0,FALSE,1,1,1
"715","KnC[33]",0,0,0,0,0,FALSE,1,1,1
"716","KnC[34]",0,0,0,0,0,FALSE,1,1,1
"717","KnC[35]",0,0,0,0,0,FALSE,1,1,1
"718","KnC[36]",0,0,0,0,0,FALSE,1,1.001,1
"719","KnC[37]",0,0,0,0,0,FALSE,1,1.001,1
"720","KnC[38]",0,0,0,0,0,FALSE,1,1,1
"721","KnC[39]",0,0,0,0,0,FALSE,1,1,1
"722","KnC[40]",0,0,0,0,0,FALSE,1,1.001,1
"723","KnC[41]",0,0,0,0,0,FALSE,1,1.002,1
"724","KnC[42]",0,0,0,0,0,FALSE,1,1,1
"725","KnC[43]",0,0,0,0,0,FALSE,1,1,1
"726","KnC[44]",0,0,0,0,0,FALSE,1,1,1
"727","KnC[45]",0,0,0,0,0,FALSE,1,1,1
"728","KnC[46]",0,0,0,0,0,FALSE,1,1,1
"729","KnC[47]",0,0,0,0,0,FALSE,1,1.001,1
"730","KnC[48]",0,0,0,0,0,FALSE,1,1,1
"731","KnC[49]",0,0,0,0,0,FALSE,1,1,1
"732","KnC[50]",0,0,0,0,0,FALSE,1,1,1
"733","KnC[51]",0,0,0,0,0,FALSE,1,1,1
"734","KnC[52]",0,0,0,0,0,FALSE,1,1,1
"735","KnC[53]",0,0,0,0,0,FALSE,1,1,1
"736","KnC[54]",0,0,0,0,0,FALSE,1,1,1
"737","KnC[55]",0,0,0,0,0,FALSE,1,1,1
"738","KnC[56]",0,0,0,0,0,FALSE,1,1,1
"739","KnC[57]",0,0,0,0,0,FALSE,1,1.001,1
"740","KnC[58]",0,0,0,0,0,FALSE,1,1.001,1
"741","KnC[59]",0,0,0,0,0,FALSE,1,1,1
"742","KnC[60]",0,0,0,0,0,FALSE,1,1.001,1
"743","KnC[61]",0,0,0,0,0,FALSE,1,1,1
"744","KnC[62]",0,0,0,0,0,FALSE,1,1.001,1
"745","KnC[63]",0,0,0,0,0,FALSE,1,1,1
"746","KnC[64]",0,0,0,0,0,FALSE,1,1,1
"747","KnC[65]",0,0,0,0,0,FALSE,1,1.001,1
"748","KnC[66]",0,0,0,0,0,FALSE,1,1,1
"749","KnC[67]",0,0,0,0,0,FALSE,1,1,1
"750","KnC[68]",0,0,0,0,0,FALSE,1,1,1
"751","KnC[69]",0,0,0,0,0,FALSE,1,1.002,1
"752","KnC[70]",0,0,0,0,0,FALSE,1,1,1
"753","KnC[71]",0,0,0,0,0,FALSE,1,1.001,1
"754","KnC[72]",0,0,0,0,0,FALSE,1,1.002,1
"755","KnC[73]",0,0,0,0,0,FALSE,1,1,1
"756","KnC[74]",0,0,0,0,0,FALSE,1,1,1
"757","KnC[75]",0,0,0,0,0,FALSE,1,1.001,1
"758","KnC[76]",0,0,0,0,0,FALSE,1,1.002,1
"759","KnC[77]",0,0,0,0,0,FALSE,1,1,1
"760","KnC[78]",0,0,0,0,0,FALSE,1,1.001,1
"761","KnC[79]",0,0,0,0,0,FALSE,1,1,1
"762","KnC[80]",0,0,0,0,0,FALSE,1,1,1
"763","KnC[81]",0,0,0,0,0,FALSE,1,1,1
"764","KnC[82]",0,0,0,0,0,FALSE,1,1.001,1
"765","KnC[83]",0,0,0,0,0,FALSE,1,1.001,1
"766","KnC[84]",0,0,0,0,0,FALSE,1,1,1
"767","KnC[85]",0,0,0,0,0,FALSE,1,1,1
"768","KnC[86]",0,0,0,0,0,FALSE,1,1,1
"769","KnC[87]",0,0,0,0,0,FALSE,1,1.002,1
"770","KnC[88]",0,0,0,0,0,FALSE,1,1.001,1
"771","KnC[89]",0,0,0,0,0,FALSE,1,1,1
"772","KnC[90]",0,0,0,0,0,FALSE,1,1,1
"773","KnC[91]",0,0,0,0,0,FALSE,1,1,1
"774","KnC[92]",0,0,0,0,0,FALSE,1,1.001,1
"775","KnC[93]",87.843,8.546,72.374,87.741,105.648,FALSE,1,1,3000
"776","KnC[94]",100.801,10.139,82.921,100.278,122.08,FALSE,1,1.001,3000
"777","KnC[95]",105.871,10.472,86.635,105.498,127.895,FALSE,1,1,3000
"778","KnC[96]",148.795,14.906,121.954,148.183,179.786,FALSE,1,1.001,1777
"779","KnC[97]",366.85,36.602,301.972,365.288,444.504,FALSE,1,1.001,3000
"780","KnC[98]",455.723,45.862,373.89,453.164,551.002,FALSE,1,1.001,1191
"781","KnC[99]",421.62,42.172,343.027,420.533,509.349,FALSE,1,1,3000
"782","KnC[100]",726.444,70.921,592.42,724.28,870.778,FALSE,1,1,3000
"783","KnC[101]",619.422,61.471,507.162,616.404,748.041,FALSE,1,1.001,2397
"784","KnC[102]",419.002,42.735,344.418,416.326,508.034,FALSE,1,1,3000
"785","KnC[103]",309.116,31.34,253.24,307.477,374.93,FALSE,1,1,3000
"786","KnC[104]",477.926,47.171,390.744,475.861,576.699,FALSE,1,1,3000
"787","KnC[105]",479.295,48.154,392.762,476.306,583.842,FALSE,1,1,3000
"788","KnC[106]",530.653,52.971,435.02,528.459,643.144,FALSE,1,1.001,1955
"789","KnC[107]",593.502,58.413,486.912,590.394,718.015,FALSE,1,1.001,1394
"790","KnC[108]",282.542,28.352,231.227,281.047,343.433,FALSE,1,1.001,1576
"791","KnC[109]",435.718,43.082,356.458,432.699,524.091,FALSE,1,1.002,1246
"792","KnC[110]",387.5,38.677,317.474,385.611,469.454,FALSE,1,1,3000
"793","KnC[111]",371.475,37.33,304.431,369.785,450.527,FALSE,1,1.001,1322
"794","KnC[112]",380.323,38.622,311.196,378.168,460.318,FALSE,1,1,3000
"795","KnC[113]",327.473,31.999,267.703,326.523,391.324,FALSE,1,1,3000
"796","KnC[114]",353.537,35.173,288.768,352.834,429.7,FALSE,1,1.002,942
"797","KnC[115]",313.262,31.641,255.827,311.346,382.773,FALSE,1,1.001,1736
"798","KnC[116]",306.293,31.574,249.157,304.765,372.915,FALSE,1,1.001,2343
"799","KnC[117]",371.226,36.93,304.336,369.347,448.821,FALSE,1,1,3000
"800","KnC[118]",293.194,29.163,238.292,291.953,354.068,FALSE,1,1,3000
"801","KnC[119]",280.778,28.482,229.001,278.766,340.653,FALSE,1,1.002,989
"802","KnC[120]",268.98,26.649,220.95,267.793,324.988,FALSE,1,1,3000
"803","KnC[121]",260.409,26.126,212.393,259.193,314.335,FALSE,1,1,2168
"804","KnC[122]",255.368,25.624,207.923,253.418,310.164,FALSE,1,1,3000
"805","KnC[123]",216.703,21.309,178.007,215.666,261.214,FALSE,1,1,3000
"806","KnC[124]",150.615,15.128,123.799,149.594,181.666,FALSE,1,1,3000
"807","KnC[125]",218.749,21.593,179.794,218.35,263.236,FALSE,1,1.002,1378
"808","KnC[126]",246.668,24.257,203.723,244.896,298.946,FALSE,1,1.002,874
"809","KnC[127]",132.879,13.388,108.92,131.942,161.327,FALSE,1,1.002,1285
"810","KnC[128]",144.69,14.516,118.752,143.683,175.459,FALSE,1,1,3000
"811","KnC[129]",153.258,15.295,125.809,152.589,184.94,FALSE,1,1.001,2014
"812","KnC[130]",170.768,16.81,140.563,169.6,206.686,FALSE,1,1,3000
"813","KnC[131]",175.045,17.682,144.027,173.838,211.708,FALSE,1,1,3000
"814","KnC[132]",187.933,19.223,152.944,187.114,228.814,FALSE,1,1,3000
"815","KnC[133]",106.105,10.562,86.995,105.534,127.855,FALSE,1,1,2852
"816","KnC[134]",107.645,10.77,87.85,107.171,129.464,FALSE,1,1,3000
"817","KnC[135]",96.133,9.561,78.489,95.654,115.974,FALSE,1,1,3000
"818","By[1]",8.885,11.782,0.842,5.633,37.433,FALSE,1,1.006,2702
"819","By[2]",8.104,10.038,0.702,5.095,35.471,FALSE,1,1.001,3000
"820","By[3]",8.237,9.723,0.756,5.124,35.381,FALSE,1,1.001,3000
"821","By[4]",11.678,12.068,1.456,8.205,42.42,FALSE,1,1.008,3000
"822","By[5]",13.808,12.571,2.194,10.236,46.482,FALSE,1,1.005,3000
"823","By[6]",15.507,12.74,2.877,12.171,48.543,FALSE,1,1.003,3000
"824","By[7]",18.329,14.841,3.771,14.124,59.57,FALSE,1,1,3000
"825","By[8]",20.099,14.5,4.154,16.166,59.068,FALSE,1,1.001,2888
"826","By[9]",24.59,16.799,6.348,20.338,67.724,FALSE,1,1.011,429
"827","By[10]",28.508,17.075,8.081,24.701,73.43,FALSE,1,1.001,3000
"828","By[11]",33.102,18.001,10.875,29.309,81.127,FALSE,1,1,3000
"829","By[12]",37.604,19.607,13.025,33.579,86.175,FALSE,1,1,3000
"830","By[13]",54.494,23.352,23.301,50.135,113.915,FALSE,1,1.001,3000
"831","By[14]",71.988,28.041,33.088,66.411,141.289,FALSE,1,1,3000
"832","By[15]",88.418,29.866,44.453,84.237,159.35,FALSE,1,1,3000
"833","By[16]",98.434,32.246,51.482,94.113,175.905,FALSE,1,1,3000
"834","By[17]",109.699,33.571,59.58,104.987,190.243,FALSE,1,1.004,1051
"835","By[18]",87.343,30.737,42.396,81.884,163.21,FALSE,1,1,3000
"836","By[19]",140.324,38.999,78.98,135.319,229.278,FALSE,1,1,3000
"837","By[20]",192.56,49.144,113.994,186.833,300.497,FALSE,1,1.001,2412
"838","By[21]",194.725,47.801,119.485,187.974,301.901,FALSE,1,1.001,1774
"839","By[22]",197.825,49.4,117.759,191.908,308.954,FALSE,1,1,3000
"840","By[23]",198.688,46.879,121.272,194.07,302.668,FALSE,1,1.001,3000
"841","By[24]",217.813,52.167,134.568,210.558,335.901,FALSE,1,1,3000
"842","By[25]",230.409,54.354,140.423,224.512,355.74,FALSE,1,1.001,2158
"843","By[26]",237.565,55.137,146.464,231.786,365.248,FALSE,1,1.001,3000
"844","By[27]",218.896,54.459,131.786,213.718,346.232,FALSE,1,1.001,3000
"845","By[28]",219.124,54.873,131.735,213.045,346.924,FALSE,1,1.002,1014
"846","By[29]",158.823,45.09,88.405,152.692,261.903,FALSE,1,1.002,3000
"847","By[30]",155.837,43.068,88.649,151.483,254.414,FALSE,1,1,3000
"848","By[31]",127.485,38.21,68.554,122.275,215.923,FALSE,1,1,3000
"849","By[32]",132.022,40.315,70.664,126.487,226.825,FALSE,1,1,2977
"850","By[33]",155.983,43.461,87.285,150.176,256.286,FALSE,1,1,2379
"851","By[34]",149.801,42.164,83.283,145.014,248.37,FALSE,1,1.001,3000
"852","By[35]",131.345,39.953,70.38,125.316,228.101,FALSE,1,1.002,1305
"853","By[36]",159.497,46.451,88.667,153.019,271.985,FALSE,1,1.002,3000
"854","By[37]",167.411,48.731,90.883,161.148,278.713,FALSE,1,1.001,2191
"855","By[38]",141.761,44.045,75.073,135.591,248.414,FALSE,1,1.002,947
"856","By[39]",130.523,42.086,68.615,123.242,232.61,FALSE,1,1,3000
"857","By[40]",137.081,43.923,70.521,130.417,242.312,FALSE,1,1,3000
"858","By[41]",138.192,44.143,72.064,131.266,243.888,FALSE,1,1,2770
"859","By[42]",268.903,55.767,174.472,261.95,391.727,FALSE,1,1.001,2304
"860","By[43]",223.765,50.277,142.655,217.997,342.779,FALSE,1,1,3000
"861","By[44]",203.899,46.93,126.128,199.146,312.925,FALSE,1,1.001,1881
"862","By[45]",210.042,48.489,131.25,204.088,315.155,FALSE,1,1.001,1280
"863","By[46]",221.738,50.285,139.208,216.95,336.107,FALSE,1,1,3000
"864","By[47]",214.861,50.367,132.816,209.552,328.722,FALSE,1,1.001,3000
"865","By[48]",232.629,55.927,141.17,227.637,358.239,FALSE,1,1.002,1534
"866","By[49]",245.501,56.714,152.752,238.269,380.181,FALSE,1,1,3000
"867","By[50]",201.802,50.617,120.203,195.295,313.871,FALSE,1,1.003,1396
"868","By[51]",192.812,51.127,112.475,186.933,311.522,FALSE,1,1.001,1728
"869","By[52]",190.429,50.344,111.14,183.759,304.088,FALSE,1,1.001,3000
"870","By[53]",184.549,47.101,109.175,179.662,293.395,FALSE,1,1.002,1680
"871","By[54]",162.787,43.578,93.434,157.29,266.066,FALSE,1,1.001,2690
"872","By[55]",197.021,46.512,122.108,192.353,301.872,FALSE,1,1.001,1430
"873","By[56]",166.516,43.124,99.269,160.469,264.47,FALSE,1,1.001,3000
"874","By[57]",215.59,47.106,138.081,210.212,325.966,FALSE,1,1,3000
"875","By[58]",153.121,40.213,90.132,147.213,244.257,FALSE,1,1,3000
"876","By[59]",219.559,49.687,137.737,213.584,331.372,FALSE,1,1,3000
"877","By[60]",225.861,52.335,139.631,220.13,343.036,FALSE,1,1,3000
"878","By[61]",197.565,46.886,122.448,191.717,310.444,FALSE,1,1,2710
"879","By[62]",223.688,49.283,141.065,219.874,335.494,FALSE,1,1.001,1978
"880","By[63]",195.968,47.144,117.761,190.827,301.034,FALSE,1,1.002,2000
"881","By[64]",215.523,49.313,134.767,208.83,324.295,FALSE,1,1,2804
"882","By[65]",235.321,58.118,143.571,228.156,366.838,FALSE,1,1,3000
"883","By[66]",196.76,51.424,114.427,189.58,319.866,FALSE,1,1,3000
"884","By[67]",215.713,55.448,128.963,208.684,342.247,FALSE,1,1,3000
"885","By[68]",171.538,47.976,95.78,164.947,277.673,FALSE,1,1.001,3000
"886","By[69]",217.176,48.351,135.292,212.767,322.046,FALSE,1,1,2759
"887","By[70]",224.136,49.904,143.557,217.513,341.515,FALSE,1,1,3000
"888","By[71]",236.128,50.722,152.072,231.394,348.882,FALSE,1,1,3000
"889","By[72]",299.654,60.945,200.315,293.851,434.72,FALSE,1,1.001,3000
"890","By[73]",261.669,52.801,171.437,257.002,378.126,FALSE,1,1.001,1424
"891","By[74]",249.09,51.56,164.829,242.84,365.45,FALSE,1,1,3000
"892","By[75]",285.865,53.501,193.035,281.471,402.684,FALSE,1,1,2312
"893","By[76]",227.573,48.822,145.91,222.674,336.287,FALSE,1,1,3000
"894","By[77]",183.45,46.454,110.813,177.176,291.552,FALSE,1,1,3000
"895","By[78]",272.393,54.979,180.564,266.781,394.505,FALSE,1,1,3000
"896","By[79]",282.029,57.467,187.1,276.508,412.196,FALSE,1,1,3000
"897","By[80]",168.203,43.059,100.022,162.805,268.153,FALSE,1,1,3000
"898","By[81]",133.272,36.382,76.961,128.551,221.787,FALSE,1,1,3000
"899","By[82]",198.79,49.588,118.883,194.118,310.087,FALSE,1,1,3000
"900","By[83]",178.57,44.17,109.34,172.616,282.255,FALSE,1,1.001,3000
"901","By[84]",139.861,38.235,77.683,135.462,227.805,FALSE,1,1.001,3000
"902","By[85]",135.882,37.756,76.441,131.105,225.946,FALSE,1,1.008,285
"903","By[86]",117.253,35.236,63.724,112.478,200.234,FALSE,1,1.001,3000
"904","By[87]",119.323,34.376,65.89,113.861,199.693,FALSE,1,1.001,3000
"905","By[88]",141.897,38.999,81.107,136.715,234.342,FALSE,1,1.001,1610
"906","By[89]",110.236,32.646,58.804,105.645,183.121,FALSE,1,1,3000
"907","By[90]",78.911,28.555,37.871,74.234,146.664,FALSE,1,1.002,3000
"908","By[91]",109.073,33.016,58.188,105.27,185.896,FALSE,1,1.001,1829
"909","By[92]",95.377,31.722,47.685,90.518,172.501,FALSE,1,1,3000
"910","By[93]",66.701,28.145,28.26,60.741,136.315,FALSE,1,1,3000
"911","By[94]",76.007,30.617,33.783,70.251,147.051,FALSE,1,1.003,2171
"912","By[95]",51.435,21.935,20.78,47.097,105.783,FALSE,1,1.003,3000
"913","By[96]",79.858,26.353,41.082,75.942,140.943,FALSE,1,1,3000
"914","By[97]",86.541,27.576,45.022,82.675,152.341,FALSE,1,1,3000
"915","By[98]",108.255,30.739,59.464,103.986,179.752,FALSE,1,1.001,3000
"916","By[99]",138.94,35.742,80.828,134.83,220.519,FALSE,1,1,3000
"917","By[100]",121.992,32.749,69.967,118.237,196.801,FALSE,1,1.001,1324
"918","By[101]",147.619,36.428,88.829,144.331,231.473,FALSE,1,1,3000
"919","By[102]",143.048,35.045,87.033,138.639,222.92,FALSE,1,1,3000
"920","By[103]",163.485,37.777,101.042,159.06,248.789,FALSE,1,1,3000
"921","By[104]",129.314,34.206,75.619,124.932,210.952,FALSE,1,1.001,1933
"922","By[105]",146.545,35.572,87.978,143.025,229.008,FALSE,1,1,3000
"923","By[106]",183.942,40.957,117.983,179.053,273.011,FALSE,1,1,3000
"924","By[107]",191.025,41.293,122.182,186.834,283.546,FALSE,1,1,3000
"925","By[108]",114.657,31.704,64.771,110.628,189.141,FALSE,1,1.003,919
"926","By[109]",139.522,34.929,84.841,135.193,221.273,FALSE,1,1,3000
"927","By[110]",169.959,39.183,105.12,166.058,257.148,FALSE,1,1,3000
"928","By[111]",266.359,55.573,175.967,259.822,397.08,FALSE,1,1,3000
"929","By[112]",156.411,42.216,90.521,150.495,253.631,FALSE,1,1.002,1081
"930","By[113]",119.43,34.546,66.391,115.544,195.965,FALSE,1,1.002,1023
"931","By[114]",132.213,28.816,84.676,129.777,197.993,FALSE,1,1,3000
"932","By[115]",98.583,18.534,68.176,96.567,141.485,FALSE,1,1,2226
"933","By[116]",125.948,23.212,85.258,124.436,177.465,FALSE,1,1.001,2691
"934","By[117]",216.344,62.711,117.175,207.395,363.545,FALSE,1,1.001,1858
"935","By[118]",221.003,36.212,158.346,218.111,300.129,FALSE,1,1.002,1543
"936","By[119]",224.873,41.027,156.541,220.638,314.61,FALSE,1,1,3000
"937","By[120]",274.708,72.421,160.33,265.22,444.071,FALSE,1,1.002,746
"938","By[121]",176.268,37.404,113.351,173.065,259.861,FALSE,1,1,3000
"939","By[122]",185.399,34.828,127.679,181.843,261.458,FALSE,1,1.001,1272
"940","By[123]",214.714,39.528,146.629,210.97,303.652,FALSE,1,1.001,2739
"941","By[124]",56.99,12.962,36.21,55.69,86.577,FALSE,1,1.001,1948
"942","By[125]",38.496,7.966,25.118,37.602,56.125,FALSE,1,1,3000
"943","By[126]",47.911,8.703,32.642,47.246,67.268,FALSE,1,1,3000
"944","By[127]",56.401,10.09,39.496,55.479,78.641,FALSE,1,1.002,3000
"945","By[128]",45.136,7.246,32.415,44.517,60.664,FALSE,1,1,3000
"946","By[129]",72.115,24.746,35.447,68.502,130.581,FALSE,1,1.008,495
"947","By[130]",59.131,12.679,38.248,58.009,87.795,FALSE,1,1,3000
"948","By[131]",88.131,21.199,53.933,86.267,135.569,FALSE,1,1.001,2327
"949","By[132]",64.092,11.939,43.35,62.977,89.959,FALSE,1,1,3000
"950","By[133]",64.542,15.466,39.26,62.4,98.823,FALSE,1,1.001,3000
"951","By[134]",124.066,25.403,80.787,121.368,180.569,FALSE,1,1.001,1850
"952","By[135]",112.757,116.099,15.603,79.455,419.944,FALSE,1,1.009,1962
"953","For.catch[1]",0,0,0,0,0.001,FALSE,1,1.043,2558
"954","For.catch[2]",0,0,0,0,0.001,FALSE,1,1.015,2354
"955","For.catch[3]",0,0,0,0,0.001,FALSE,1,1.015,3000
"956","For.catch[4]",0,0,0,0,0.001,FALSE,1,1.001,3000
"957","For.catch[5]",0,0,0,0,0.001,FALSE,1,1.007,3000
"958","For.catch[6]",0,0,0,0,0.001,FALSE,1,1.001,3000
"959","For.catch[7]",0,0,0,0,0.001,FALSE,1,1.03,1916
"960","For.catch[8]",0,0,0,0,0.001,FALSE,1,1.021,1376
"961","For.catch[9]",0,0,0,0,0.001,FALSE,1,1.001,3000
"962","For.catch[10]",0,0,0,0,0.001,FALSE,1,1.004,1888
"963","For.catch[11]",0,0,0,0,0.001,FALSE,1,1.016,1855
"964","For.catch[12]",0,0,0,0,0.001,FALSE,1,1.001,3000
"965","For.catch[13]",0,0,0,0,0.001,FALSE,1,1.019,1261
"966","For.catch[14]",0,0,0,0,0.001,FALSE,1,1.003,3000
"967","For.catch[15]",0,0,0,0,0.001,FALSE,1,1.006,3000
"968","For.catch[16]",0,0,0,0,0.001,FALSE,1,1.001,2500
"969","For.catch[17]",0,0,0,0,0.001,FALSE,1,1.012,3000
"970","For.catch[18]",0,0,0,0,0.001,FALSE,1,1.001,3000
"971","For.catch[19]",0,0,0,0,0.001,FALSE,1,1.003,3000
"972","For.catch[20]",0,0,0,0,0.001,FALSE,1,1,3000
"973","For.catch[21]",0,0,0,0,0.001,FALSE,1,1.003,3000
"974","For.catch[22]",0,0,0,0,0.001,FALSE,1,1.008,2792
"975","For.catch[23]",0,0,0,0,0.001,FALSE,1,1.011,3000
"976","For.catch[24]",0,0,0,0,0.001,FALSE,1,1.005,3000
"977","For.catch[25]",0,0,0,0,0.001,FALSE,1,1.008,1744
"978","For.catch[26]",0,0,0,0,0.001,FALSE,1,1.009,3000
"979","For.catch[27]",0,0,0,0,0.001,FALSE,1,1.008,2470
"980","For.catch[28]",0,0,0,0,0.001,FALSE,1,1.009,1130
"981","For.catch[29]",0,0,0,0,0.001,FALSE,1,1.015,3000
"982","For.catch[30]",0,0,0,0,0.001,FALSE,1,1.004,3000
"983","For.catch[31]",0,0,0,0,0.001,FALSE,1,1.004,1719
"984","For.catch[32]",0,0,0,0,0.001,FALSE,1,1.008,3000
"985","For.catch[33]",0,0,0,0,0.001,FALSE,1,1.111,1383
"986","For.catch[34]",0,0,0,0,0.001,FALSE,1,1.025,728
"987","For.catch[35]",0,0,0,0,0.001,FALSE,1,1.002,3000
"988","For.catch[36]",0,0,0,0,0.001,FALSE,1,1.003,3000
"989","For.catch[37]",0,0,0,0,0.001,FALSE,1,1.012,3000
"990","For.catch[38]",0,0,0,0,0.001,FALSE,1,1.001,3000
"991","For.catch[39]",0,0,0,0,0.001,FALSE,1,1.005,1784
"992","For.catch[40]",0,0,0,0,0.001,FALSE,1,1.004,3000
"993","For.catch[41]",0,0,0,0,0.001,FALSE,1,1.003,3000
"994","For.catch[42]",0,0,0,0,0.001,FALSE,1,1.002,3000
"995","For.catch[43]",0,0,0,0,0.001,FALSE,1,1.001,3000
"996","For.catch[44]",0,0,0,0,0.001,FALSE,1,1.028,1036
"997","For.catch[45]",0,0,0,0,0.001,FALSE,1,1.002,3000
"998","For.catch[46]",0,0,0,0,0.001,FALSE,1,1.006,3000
"999","For.catch[47]",0,0,0,0,0.001,FALSE,1,1,3000
